#,Date,DO_concentration ,"Temp, °F (LGR S/N: 20880670_21120534_duplicate_duplicate, SEN S/N: 20880670)"
662,3/3/2022 6:15,0.4,57.24
663,3/3/2022 6:30,0.37,57.2
664,3/3/2022 6:45,0.3,57.2
665,3/3/2022 7:00,0.28,57.16
666,3/3/2022 7:15,0.26,57.16
667,3/3/2022 7:30,0.2,57.16
668,3/3/2022 7:45,0.14,57.16
669,3/3/2022 8:00,0.08,57.16
670,3/3/2022 8:15,0.05,57.16
671,3/3/2022 8:30,0.02,57.16
672,3/3/2022 8:45,0,57.16
673,3/3/2022 9:00,0,57.2
674,3/3/2022 9:15,-0.02,57.2
675,3/3/2022 9:30,-0.02,57.2
676,3/3/2022 9:45,-0.02,57.2
677,3/3/2022 10:00,-0.02,57.24
678,3/3/2022 10:15,-0.02,57.27
679,3/3/2022 10:30,-0.02,57.34
680,3/3/2022 10:45,-0.01,57.42
681,3/3/2022 11:00,-0.02,57.56
682,3/3/2022 11:15,-0.03,57.7
683,3/3/2022 11:30,-0.02,57.85
684,3/3/2022 11:45,-0.01,58.03
685,3/3/2022 12:00,0,58.21
686,3/3/2022 12:15,0.02,58.35
687,3/3/2022 12:30,0.07,58.5
688,3/3/2022 12:45,0.08,58.71
689,3/3/2022 13:00,0.06,58.86
690,3/3/2022 13:15,0.07,59.04
691,3/3/2022 13:30,0.05,59.22
692,3/3/2022 13:45,0.15,59.4
693,3/3/2022 14:00,0.13,59.54
694,3/3/2022 14:15,0.12,59.65
695,3/3/2022 14:30,0.14,59.76
696,3/3/2022 14:45,0.16,59.9
697,3/3/2022 15:00,0.22,59.97
698,3/3/2022 15:15,0.3,60.04
699,3/3/2022 15:30,0.37,60.15
700,3/3/2022 15:45,0.62,60.22
701,3/3/2022 16:00,1.02,60.26
702,3/3/2022 16:15,1.24,60.26
703,3/3/2022 16:30,1.29,60.3
704,3/3/2022 16:45,1.29,60.33
705,3/3/2022 17:00,1.2,60.33
706,3/3/2022 17:15,1.16,60.33
707,3/3/2022 17:30,1.15,60.3
708,3/3/2022 17:45,1.07,60.26
709,3/3/2022 18:00,0.98,60.22
710,3/3/2022 18:15,0.89,60.19
711,3/3/2022 18:30,1.13,60.12
712,3/3/2022 18:45,1.55,60.08
713,3/3/2022 19:00,2.62,59.97
714,3/3/2022 19:15,2.95,59.83
715,3/3/2022 19:30,2.64,59.68
716,3/3/2022 19:45,2.31,59.54
717,3/3/2022 20:00,2.3,59.4
718,3/3/2022 20:15,2.48,59.25
719,3/3/2022 20:30,2.81,59.14
720,3/3/2022 20:45,3.08,59
721,3/3/2022 21:00,3.23,58.93
722,3/3/2022 21:15,3.49,58.78
723,3/3/2022 21:30,3.51,58.71
724,3/3/2022 21:45,3.36,58.6
725,3/3/2022 22:00,3.25,58.5
726,3/3/2022 22:15,3.05,58.39
727,3/3/2022 22:30,2.83,58.28
728,3/3/2022 22:45,2.68,58.17
729,3/3/2022 23:00,2.42,58.1
730,3/3/2022 23:15,2.21,57.99
731,3/3/2022 23:30,2.2,57.88
732,3/3/2022 23:45,2.14,57.81
733,3/4/2022 0:00,2.01,57.7
734,3/4/2022 0:15,1.93,57.6
735,3/4/2022 0:30,2.05,57.52
736,3/4/2022 0:45,1.92,57.42
737,3/4/2022 1:00,1.99,57.31
738,3/4/2022 1:15,2.04,57.2
739,3/4/2022 1:30,2.08,57.09
740,3/4/2022 1:45,1.97,57.02
741,3/4/2022 2:00,1.81,56.91
742,3/4/2022 2:15,1.68,56.8
743,3/4/2022 2:30,1.75,56.7
744,3/4/2022 2:45,1.79,56.59
745,3/4/2022 3:00,1.74,56.48
746,3/4/2022 3:15,1.42,56.41
747,3/4/2022 3:30,1.47,56.3
748,3/4/2022 3:45,1.57,56.19
749,3/4/2022 4:00,1.77,56.08
750,3/4/2022 4:15,1.86,55.98
751,3/4/2022 4:30,1.84,55.87
752,3/4/2022 4:45,1.71,55.76
753,3/4/2022 5:00,1.67,55.69
754,3/4/2022 5:15,1.78,55.62
755,3/4/2022 5:30,1.94,55.51
756,3/4/2022 5:45,1.89,55.47
757,3/4/2022 6:00,1.81,55.4
758,3/4/2022 6:15,1.79,55.36
759,3/4/2022 6:30,1.8,55.33
760,3/4/2022 6:45,1.68,55.26
761,3/4/2022 7:00,1.59,55.22
762,3/4/2022 7:15,1.53,55.18
763,3/4/2022 7:30,1.4,55.11
764,3/4/2022 7:45,1.27,55.08
765,3/4/2022 8:00,1.03,55.04
766,3/4/2022 8:15,0.91,55
767,3/4/2022 8:30,0.82,54.9
768,3/4/2022 8:45,1.25,54.82
769,3/4/2022 9:00,1.44,54.72
770,3/4/2022 9:15,1.46,54.64
771,3/4/2022 9:30,1.41,54.61
772,3/4/2022 9:45,1.35,54.57
773,3/4/2022 10:00,1.33,54.5
774,3/4/2022 10:15,1.32,54.46
775,3/4/2022 10:30,1.37,54.46
776,3/4/2022 10:45,1.47,54.5
777,3/4/2022 11:00,1.54,54.57
778,3/4/2022 11:15,1.57,54.68
779,3/4/2022 11:30,1.52,54.79
780,3/4/2022 11:45,1.47,54.93
781,3/4/2022 12:00,1.45,55.11
782,3/4/2022 12:15,1.39,55.33
783,3/4/2022 12:30,1.31,55.47
784,3/4/2022 12:45,1.27,55.69
785,3/4/2022 13:00,1.19,55.87
786,3/4/2022 13:15,1.14,56.01
787,3/4/2022 13:30,1.18,56.16
788,3/4/2022 13:45,1.6,56.3
789,3/4/2022 14:00,1.78,56.41
790,3/4/2022 14:15,2.22,56.52
791,3/4/2022 14:30,2.72,56.59
792,3/4/2022 14:45,2.94,56.62
793,3/4/2022 15:00,3.05,56.66
794,3/4/2022 15:15,3.61,56.66
795,3/4/2022 15:30,4.05,56.66
796,3/4/2022 15:45,4.17,56.66
797,3/4/2022 16:00,3.94,56.62
798,3/4/2022 16:15,3.61,56.59
799,3/4/2022 16:30,3.73,56.55
800,3/4/2022 16:45,3.74,56.52
801,3/4/2022 17:00,3.85,56.44
802,3/4/2022 17:15,4.44,56.37
803,3/4/2022 17:30,4.67,56.3
804,3/4/2022 17:45,4.59,56.23
805,3/4/2022 18:00,4.31,56.12
806,3/4/2022 18:15,4.07,56.01
807,3/4/2022 18:30,4.01,55.9
808,3/4/2022 18:45,4.18,55.83
809,3/4/2022 19:00,4.77,55.72
810,3/4/2022 19:15,5.57,55.69
811,3/4/2022 19:30,5.19,55.62
812,3/4/2022 19:45,4.81,55.54
813,3/4/2022 20:00,4.62,55.47
814,3/4/2022 20:15,4.04,55.44
815,3/4/2022 20:30,3.77,55.36
816,3/4/2022 20:45,3.74,55.33
817,3/4/2022 21:00,3.61,55.26
818,3/4/2022 21:15,3.55,55.22
819,3/4/2022 21:30,3.53,55.15
820,3/4/2022 21:45,3.49,55.08
821,3/4/2022 22:00,3.66,55.04
822,3/4/2022 22:15,3.69,55
823,3/4/2022 22:30,3.62,54.93
824,3/4/2022 22:45,3.61,54.9
825,3/4/2022 23:00,3.58,54.9
826,3/4/2022 23:15,3.55,54.86
827,3/4/2022 23:30,3.5,54.86
828,3/4/2022 23:45,3.36,54.82
829,3/5/2022 0:00,3.23,54.82
830,3/5/2022 0:15,3.09,54.82
831,3/5/2022 0:30,3.04,54.79
832,3/5/2022 0:45,3.01,54.79
833,3/5/2022 1:00,2.96,54.79
834,3/5/2022 1:15,2.92,54.75
835,3/5/2022 1:30,2.94,54.75
836,3/5/2022 1:45,2.95,54.75
837,3/5/2022 2:00,2.91,54.75
838,3/5/2022 2:15,2.87,54.72
839,3/5/2022 2:30,2.91,54.72
840,3/5/2022 2:45,2.86,54.68
841,3/5/2022 3:00,2.81,54.64
842,3/5/2022 3:15,2.73,54.64
843,3/5/2022 3:30,2.7,54.61
844,3/5/2022 3:45,2.66,54.61
845,3/5/2022 4:00,2.63,54.57
846,3/5/2022 4:15,2.62,54.57
847,3/5/2022 4:30,2.61,54.54
848,3/5/2022 4:45,2.59,54.54
849,3/5/2022 5:00,2.55,54.54
850,3/5/2022 5:15,2.55,54.54
851,3/5/2022 5:30,2.56,54.54
852,3/5/2022 5:45,2.39,54.5
853,3/5/2022 6:00,2.24,54.5
854,3/5/2022 6:15,2.26,54.5
855,3/5/2022 6:30,2.31,54.5
856,3/5/2022 6:45,2.33,54.46
857,3/5/2022 7:00,2.27,54.46
858,3/5/2022 7:15,2.24,54.46
859,3/5/2022 7:30,2.23,54.46
860,3/5/2022 7:45,2.21,54.5
861,3/5/2022 8:00,2.17,54.5
862,3/5/2022 8:15,2.12,54.54
863,3/5/2022 8:30,2.08,54.61
864,3/5/2022 8:45,2.08,54.64
865,3/5/2022 9:00,2.07,54.68
866,3/5/2022 9:15,2.05,54.72
867,3/5/2022 9:30,2.03,54.79
868,3/5/2022 9:45,2.01,54.86
869,3/5/2022 10:00,1.94,54.93
870,3/5/2022 10:15,1.61,55
871,3/5/2022 10:30,1.44,55
872,3/5/2022 10:45,1.3,55.04
873,3/5/2022 11:00,1.24,55.11
874,3/5/2022 11:15,1.12,55.18
875,3/5/2022 11:30,1.03,55.29
876,3/5/2022 11:45,0.9,55.4
877,3/5/2022 12:00,0.78,55.51
878,3/5/2022 12:15,0.65,55.58
879,3/5/2022 12:30,0.57,55.69
880,3/5/2022 12:45,0.73,55.8
881,3/5/2022 13:00,0.85,55.87
882,3/5/2022 13:15,0.79,55.94
883,3/5/2022 13:30,0.73,56.08
884,3/5/2022 13:45,0.66,56.12
885,3/5/2022 14:00,0.62,56.23
886,3/5/2022 14:15,0.67,56.34
887,3/5/2022 14:30,0.57,56.48
888,3/5/2022 14:45,0.49,56.59
889,3/5/2022 15:00,0.39,56.7
890,3/5/2022 15:15,0.26,56.8
891,3/5/2022 15:30,0.19,56.95
892,3/5/2022 15:45,0.15,57.06
893,3/5/2022 16:00,0.12,57.13
894,3/5/2022 16:15,0.09,57.16
895,3/5/2022 16:30,0.08,57.24
896,3/5/2022 16:45,0.06,57.27
897,3/5/2022 17:00,0.05,57.31
898,3/5/2022 17:15,0.05,57.34
899,3/5/2022 17:30,0.04,57.34
900,3/5/2022 17:45,0.06,57.34
901,3/5/2022 18:00,0.08,57.34
902,3/5/2022 18:15,0.12,57.31
903,3/5/2022 18:30,0.15,57.31
904,3/5/2022 18:45,0.22,57.31
905,3/5/2022 19:00,0.35,57.27
906,3/5/2022 19:15,0.4,57.27
907,3/5/2022 19:30,0.43,57.27
908,3/5/2022 19:45,0.45,57.27
909,3/5/2022 20:00,0.46,57.27
910,3/5/2022 20:15,0.51,57.27
911,3/5/2022 20:30,0.64,57.27
912,3/5/2022 20:45,0.88,57.31
913,3/5/2022 21:00,1.01,57.34
914,3/5/2022 21:15,0.83,57.38
915,3/5/2022 21:30,0.61,57.42
916,3/5/2022 21:45,0.52,57.45
917,3/5/2022 22:00,0.43,57.49
918,3/5/2022 22:15,0.4,57.52
919,3/5/2022 22:30,0.35,57.56
920,3/5/2022 22:45,0.31,57.6
921,3/5/2022 23:00,0.29,57.63
922,3/5/2022 23:15,0.27,57.7
923,3/5/2022 23:30,0.27,57.78
924,3/5/2022 23:45,0.28,57.85
925,3/6/2022 0:00,0.29,57.96
926,3/6/2022 0:15,0.31,58.03
927,3/6/2022 0:30,0.32,58.14
928,3/6/2022 0:45,0.36,58.24
929,3/6/2022 1:00,0.39,58.35
930,3/6/2022 1:15,0.42,58.42
931,3/6/2022 1:30,0.49,58.5
932,3/6/2022 1:45,0.53,58.53
933,3/6/2022 2:00,0.61,58.6
934,3/6/2022 2:15,0.69,58.64
935,3/6/2022 2:30,0.78,58.64
936,3/6/2022 2:45,0.8,58.68
937,3/6/2022 3:00,0.82,58.71
938,3/6/2022 3:15,0.84,58.71
939,3/6/2022 3:30,0.86,58.75
940,3/6/2022 3:45,0.85,58.75
941,3/6/2022 4:00,0.79,58.78
942,3/6/2022 4:15,0.74,58.78
943,3/6/2022 4:30,0.7,58.78
944,3/6/2022 4:45,0.72,58.82
945,3/6/2022 5:00,0.72,58.82
946,3/6/2022 5:15,0.68,58.82
947,3/6/2022 5:30,0.64,58.75
948,3/6/2022 5:45,0.78,58.75
949,3/6/2022 6:00,0.71,58.75
950,3/6/2022 6:15,0.53,58.75
951,3/6/2022 6:30,0.5,58.71
952,3/6/2022 6:45,0.49,58.71
953,3/6/2022 7:00,0.44,58.71
954,3/6/2022 7:15,0.39,58.71
955,3/6/2022 7:30,0.38,58.71
956,3/6/2022 7:45,0.36,58.71
957,3/6/2022 8:00,0.4,58.71
958,3/6/2022 8:15,0.41,58.71
959,3/6/2022 8:30,0.39,58.71
960,3/6/2022 8:45,0.35,58.71
961,3/6/2022 9:00,0.45,58.75
962,3/6/2022 9:15,0.52,58.82
963,3/6/2022 9:30,0.51,58.89
964,3/6/2022 9:45,0.56,58.96
965,3/6/2022 10:00,0.53,59.07
966,3/6/2022 10:15,0.61,59.22
967,3/6/2022 10:30,0.59,59.36
968,3/6/2022 10:45,0.56,59.47
969,3/6/2022 11:00,0.32,59.58
970,3/6/2022 11:15,0.27,59.65
971,3/6/2022 11:30,0.23,59.72
972,3/6/2022 11:45,0.21,59.83
973,3/6/2022 12:00,0.21,59.9
974,3/6/2022 12:15,0.25,59.94
975,3/6/2022 12:30,0.27,60.01
976,3/6/2022 12:45,0.32,60.08
977,3/6/2022 13:00,0.26,60.15
978,3/6/2022 13:15,0.19,60.22
979,3/6/2022 13:30,0.19,60.3
980,3/6/2022 13:45,0.22,60.33
981,3/6/2022 14:00,0.27,60.4
982,3/6/2022 14:15,0.35,60.44
983,3/6/2022 14:30,0.42,60.51
984,3/6/2022 14:45,0.49,60.55
985,3/6/2022 15:00,0.53,60.62
986,3/6/2022 15:15,0.59,60.66
987,3/6/2022 15:30,0.72,60.69
988,3/6/2022 15:45,0.88,60.73
989,3/6/2022 16:00,0.91,60.73
990,3/6/2022 16:15,0.94,60.76
991,3/6/2022 16:30,1.01,60.8
992,3/6/2022 16:45,1.07,60.76
993,3/6/2022 17:00,1.16,60.76
994,3/6/2022 17:15,1.32,60.76
995,3/6/2022 17:30,1.45,60.73
996,3/6/2022 17:45,1.46,60.73
997,3/6/2022 18:00,1.49,60.69
998,3/6/2022 18:15,1.4,60.66
999,3/6/2022 18:30,1.39,60.62
1000,3/6/2022 18:45,1.53,60.58
1001,3/6/2022 19:00,1.7,60.55
1002,3/6/2022 19:15,1.99,60.51
1003,3/6/2022 19:30,2.1,60.51
1004,3/6/2022 19:45,1.99,60.48
1005,3/6/2022 20:00,2.19,60.44
1006,3/6/2022 20:15,2.26,60.4
1007,3/6/2022 20:30,2.39,60.37
1008,3/6/2022 20:45,2.52,60.33
1009,3/6/2022 21:00,2.62,60.33
1010,3/6/2022 21:15,2.7,60.3
1011,3/6/2022 21:30,2.78,60.26
1012,3/6/2022 21:45,2.81,60.22
1013,3/6/2022 22:00,2.79,60.22
1014,3/6/2022 22:15,2.81,60.19
1015,3/6/2022 22:30,2.84,60.15
1016,3/6/2022 22:45,2.77,60.12
1017,3/6/2022 23:00,2.68,60.12
1018,3/6/2022 23:15,2.64,60.08
1019,3/6/2022 23:30,2.55,60.04
1020,3/6/2022 23:45,2.33,60.01
1021,3/7/2022 0:00,2.35,60.01
1022,3/7/2022 0:15,2.38,59.97
1023,3/7/2022 0:30,2.29,59.97
1024,3/7/2022 0:45,2.15,59.97
1025,3/7/2022 1:00,2.07,59.94
1026,3/7/2022 1:15,1.92,59.94
1027,3/7/2022 1:30,1.66,59.94
1028,3/7/2022 1:45,1.56,59.94
1029,3/7/2022 2:00,1.32,59.94
1030,3/7/2022 2:15,1.09,59.94
1031,3/7/2022 2:30,0.89,59.94
1032,3/7/2022 2:45,0.93,59.94
1033,3/7/2022 3:00,0.69,59.94
1034,3/7/2022 3:15,0.53,59.94
1035,3/7/2022 3:30,0.45,59.94
1036,3/7/2022 3:45,0.45,59.97
1037,3/7/2022 4:00,0.36,59.97
1038,3/7/2022 4:15,0.27,59.97
1039,3/7/2022 4:30,0.23,59.97
1040,3/7/2022 4:45,0.26,59.97
1041,3/7/2022 5:00,0.3,60.01
1042,3/7/2022 5:15,0.28,60.01
1043,3/7/2022 5:30,0.21,60.01
1044,3/7/2022 5:45,0.15,60.01
1045,3/7/2022 6:00,0.12,60.01
1046,3/7/2022 6:15,0.12,60.04
1047,3/7/2022 6:30,0.14,60.08
1048,3/7/2022 6:45,0.12,60.08
1049,3/7/2022 7:00,0.06,60.12
1050,3/7/2022 7:15,0,60.15
1051,3/7/2022 7:30,-0.02,60.15
1052,3/7/2022 7:45,-0.01,60.19
1053,3/7/2022 8:00,-0.02,60.22
1054,3/7/2022 8:15,-0.02,60.26
1055,3/7/2022 8:30,-0.02,60.3
1056,3/7/2022 8:45,-0.02,60.37
1057,3/7/2022 9:00,-0.02,60.4
1058,3/7/2022 9:15,-0.02,60.48
1059,3/7/2022 9:30,-0.01,60.51
1060,3/7/2022 9:45,-0.01,60.55
1061,3/7/2022 10:00,-0.01,60.58
1062,3/7/2022 10:15,0.01,60.66
1063,3/7/2022 10:30,0,60.69
1064,3/7/2022 10:45,0.01,60.76
1065,3/7/2022 11:00,0.13,60.87
1066,3/7/2022 11:15,0.18,60.98
1067,3/7/2022 11:30,0.18,61.09
1068,3/7/2022 11:45,0.12,61.2
1069,3/7/2022 12:00,0.09,61.27
1070,3/7/2022 12:15,0.04,61.38
1071,3/7/2022 12:30,0.05,61.48
1072,3/7/2022 12:45,0.07,61.56
1073,3/7/2022 13:00,0.03,61.66
1074,3/7/2022 13:15,0.07,61.77
1075,3/7/2022 13:30,0.14,61.88
1076,3/7/2022 13:45,0.23,61.99
1077,3/7/2022 14:00,0.28,62.1
1078,3/7/2022 14:15,0.35,62.17
1079,3/7/2022 14:30,0.31,62.24
1080,3/7/2022 14:45,0.36,62.28
1081,3/7/2022 15:00,0.4,62.35
1082,3/7/2022 15:15,0.48,62.35
1083,3/7/2022 15:30,0.45,62.38
1084,3/7/2022 15:45,0.44,62.38
1085,3/7/2022 16:00,0.51,62.38
1086,3/7/2022 16:15,0.53,62.38
1087,3/7/2022 16:30,0.46,62.38
1088,3/7/2022 16:45,0.51,62.35
1089,3/7/2022 17:00,0.49,62.31
1090,3/7/2022 17:15,0.51,62.31
1091,3/7/2022 17:30,0.53,62.24
1092,3/7/2022 17:45,0.56,62.2
1093,3/7/2022 18:00,0.57,62.17
1094,3/7/2022 18:15,0.61,62.1
1095,3/7/2022 18:30,0.63,62.06
1096,3/7/2022 18:45,1.03,61.99
1097,3/7/2022 19:00,1.56,61.95
1098,3/7/2022 19:15,1.73,61.92
1099,3/7/2022 19:30,1.82,61.88
1100,3/7/2022 19:45,1.96,61.84
1101,3/7/2022 20:00,2.35,61.81
1102,3/7/2022 20:15,2.34,61.77
1103,3/7/2022 20:30,2.31,61.74
1104,3/7/2022 20:45,2.24,61.7
1105,3/7/2022 21:00,2.21,61.66
1106,3/7/2022 21:15,2.18,61.63
1107,3/7/2022 21:30,2.28,61.59
1108,3/7/2022 21:45,2.38,61.56
1109,3/7/2022 22:00,2.38,61.52
1110,3/7/2022 22:15,2.3,61.45
1111,3/7/2022 22:30,2.3,61.41
1112,3/7/2022 22:45,2.26,61.38
1113,3/7/2022 23:00,2.28,61.34
1114,3/7/2022 23:15,2.35,61.3
1115,3/7/2022 23:30,2.36,61.3
1116,3/7/2022 23:45,2.34,61.27
1117,3/8/2022 0:00,2.31,61.23
1118,3/8/2022 0:15,2.34,61.2
1119,3/8/2022 0:30,2.31,61.16
1120,3/8/2022 0:45,2.3,61.12
1121,3/8/2022 1:00,2.23,61.12
1122,3/8/2022 1:15,2.21,61.09
1123,3/8/2022 1:30,2.18,61.09
1124,3/8/2022 1:45,2.2,61.09
1125,3/8/2022 2:00,2.21,61.09
1126,3/8/2022 2:15,2.21,61.09
1127,3/8/2022 2:30,2.22,61.05
1128,3/8/2022 2:45,2.22,61.05
1129,3/8/2022 3:00,2.23,61.05
1130,3/8/2022 3:15,2.2,61.05
1131,3/8/2022 3:30,2.12,61.05
1132,3/8/2022 3:45,1.94,61.05
1133,3/8/2022 4:00,1.76,61.02
1134,3/8/2022 4:15,1.55,61.02
1135,3/8/2022 4:30,1.33,61.02
1136,3/8/2022 4:45,1.25,61.02
1137,3/8/2022 5:00,1.19,61.02
1138,3/8/2022 5:15,1.08,60.98
1139,3/8/2022 5:30,0.91,60.98
1140,3/8/2022 5:45,0.84,60.94
1141,3/8/2022 6:00,1.17,60.91
1142,3/8/2022 6:15,1.28,60.84
1143,3/8/2022 6:30,1.26,60.76
1144,3/8/2022 6:45,1.25,60.69
1145,3/8/2022 7:00,1.28,60.62
1146,3/8/2022 7:15,1.19,60.58
1147,3/8/2022 7:30,1.36,60.51
1148,3/8/2022 7:45,1.22,60.48
1149,3/8/2022 8:00,1.37,60.44
1150,3/8/2022 8:15,1.48,60.4
1151,3/8/2022 8:30,1.55,60.4
1152,3/8/2022 8:45,1.48,60.37
1153,3/8/2022 9:00,1.42,60.4
1154,3/8/2022 9:15,1.46,60.4
1155,3/8/2022 9:30,1.44,60.4
1156,3/8/2022 9:45,1.24,60.44
1157,3/8/2022 10:00,0.9,60.44
1158,3/8/2022 10:15,0.61,60.48
1159,3/8/2022 10:30,0.65,60.51
1160,3/8/2022 10:45,0.92,60.58
1161,3/8/2022 11:00,1,60.66
1162,3/8/2022 11:15,1,60.76
1163,3/8/2022 11:30,0.9,60.87
1164,3/8/2022 11:45,0.89,61.02
1165,3/8/2022 12:00,0.79,61.12
1166,3/8/2022 12:15,0.76,61.2
1167,3/8/2022 12:30,0.89,61.3
1168,3/8/2022 12:45,0.88,61.3
1169,3/8/2022 13:00,0.82,61.41
1170,3/8/2022 13:15,0.82,61.45
1171,3/8/2022 13:30,0.94,61.52
1172,3/8/2022 13:45,0.88,61.56
1173,3/8/2022 14:00,0.73,61.56
1174,3/8/2022 14:15,0.84,61.63
1175,3/8/2022 14:30,0.62,61.63
1176,3/8/2022 14:45,0.52,61.63
1177,3/8/2022 15:00,0.63,61.66
1178,3/8/2022 15:15,0.78,61.7
1179,3/8/2022 15:30,0.9,61.7
1180,3/8/2022 15:45,1.05,61.74
1181,3/8/2022 16:00,1.23,61.7
1182,3/8/2022 16:15,1.39,61.7
1183,3/8/2022 16:30,1.44,61.7
1184,3/8/2022 16:45,1.46,61.66
1185,3/8/2022 17:00,1.2,61.59
1186,3/8/2022 17:15,0.87,61.56
1187,3/8/2022 17:30,0.6,61.45
1188,3/8/2022 17:45,0.7,61.34
1189,3/8/2022 18:00,1.19,61.2
1190,3/8/2022 18:15,2.57,61.05
1191,3/8/2022 18:30,2.94,60.91
1192,3/8/2022 18:45,3.13,60.76
1193,3/8/2022 19:00,3.08,60.66
1194,3/8/2022 19:15,3.26,60.55
1195,3/8/2022 19:30,3.5,60.44
1196,3/8/2022 19:45,3.65,60.37
1197,3/8/2022 20:00,3.81,60.22
1198,3/8/2022 20:15,3.9,60.12
1199,3/8/2022 20:30,3.89,60.04
1200,3/8/2022 20:45,3.8,59.94
1201,3/8/2022 21:00,3.59,59.86
1202,3/8/2022 21:15,3.16,59.79
1203,3/8/2022 21:30,2.89,59.76
1204,3/8/2022 21:45,2.6,59.68
1205,3/8/2022 22:00,2.41,59.65
1206,3/8/2022 22:15,2.42,59.58
1207,3/8/2022 22:30,4.66,59.18
1208,3/8/2022 22:45,6.32,57.81
1209,3/8/2022 23:00,8.29,57.2
1210,3/8/2022 23:15,8.45,56.7
1211,3/8/2022 23:30,8.46,56.3
1212,3/8/2022 23:45,8.51,56.08
1213,3/9/2022 0:00,8.56,55.98
1214,3/9/2022 0:15,8.47,55.98
1215,3/9/2022 0:30,8.39,55.87
1216,3/9/2022 0:45,8.29,55.83
1217,3/9/2022 1:00,8.16,55.87
1218,3/9/2022 1:15,8.09,55.9
1219,3/9/2022 1:30,7.95,55.94
1220,3/9/2022 1:45,7.84,55.98
1221,3/9/2022 2:00,7.21,56.01
1222,3/9/2022 2:15,5.44,56.08
1223,3/9/2022 2:30,4.41,56.23
1224,3/9/2022 2:45,4.15,56.12
1225,3/9/2022 3:00,3.94,55.9
1226,3/9/2022 3:15,4.28,55.83
1227,3/9/2022 3:30,4.2,55.87
1228,3/9/2022 3:45,4,55.98
1229,3/9/2022 4:00,3.25,56.08
1230,3/9/2022 4:15,2.73,56.12
1231,3/9/2022 4:30,2.44,56.12
1232,3/9/2022 4:45,2.2,56.16
1233,3/9/2022 5:00,1.97,56.23
1234,3/9/2022 5:15,1.73,56.3
1235,3/9/2022 5:30,1.59,56.41
1236,3/9/2022 5:45,1.4,56.48
1237,3/9/2022 6:00,1.22,56.55
1238,3/9/2022 6:15,0.95,56.66
1239,3/9/2022 6:30,0.56,56.8
1240,3/9/2022 6:45,0.24,56.91
1241,3/9/2022 7:00,0.06,57.02
1242,3/9/2022 7:15,0,57.13
1243,3/9/2022 7:30,-0.01,57.2
1244,3/9/2022 7:45,-0.02,57.27
1245,3/9/2022 8:00,-0.01,57.31
1246,3/9/2022 8:15,-0.01,57.34
1247,3/9/2022 8:30,-0.01,57.38
1248,3/9/2022 8:45,-0.02,57.45
1249,3/9/2022 9:00,-0.02,57.49
1250,3/9/2022 9:15,-0.02,57.52
1251,3/9/2022 9:30,-0.02,57.56
1252,3/9/2022 9:45,-0.02,57.6
1253,3/9/2022 10:00,0,57.6
1254,3/9/2022 10:15,0.02,57.6
1255,3/9/2022 10:30,0.02,57.6
1256,3/9/2022 10:45,-0.02,57.56
1257,3/9/2022 11:00,-0.02,57.56
1258,3/9/2022 11:15,-0.02,57.6
1259,3/9/2022 11:30,-0.03,57.6
1260,3/9/2022 11:45,-0.03,57.63
1261,3/9/2022 12:00,-0.03,57.7
1262,3/9/2022 12:15,-0.03,57.74
1263,3/9/2022 12:30,-0.03,57.81
1264,3/9/2022 12:45,-0.03,57.88
1265,3/9/2022 13:00,-0.03,57.96
1266,3/9/2022 13:15,-0.03,57.99
1267,3/9/2022 13:30,-0.03,58.06
1268,3/9/2022 13:45,-0.03,58.1
1269,3/9/2022 14:00,-0.03,58.14
1270,3/9/2022 14:15,-0.03,58.17
1271,3/9/2022 14:30,-0.03,58.21
1272,3/9/2022 14:45,-0.03,58.24
1273,3/9/2022 15:00,-0.03,58.28
1274,3/9/2022 15:15,-0.03,58.35
1275,3/9/2022 15:30,-0.03,58.39
1276,3/9/2022 15:45,-0.03,58.42
1277,3/9/2022 16:00,-0.03,58.42
1278,3/9/2022 16:15,-0.03,58.42
1279,3/9/2022 16:30,-0.03,58.39
1280,3/9/2022 16:45,-0.03,58.39
1281,3/9/2022 17:00,-0.03,58.35
1282,3/9/2022 17:15,-0.03,58.35
1283,3/9/2022 17:30,-0.03,58.39
1284,3/9/2022 17:45,-0.03,58.39
1285,3/9/2022 18:00,-0.03,58.39
1286,3/9/2022 18:15,-0.03,58.39
1287,3/9/2022 18:30,-0.03,58.39
1288,3/9/2022 18:45,-0.03,58.35
1289,3/9/2022 19:00,-0.03,58.32
1290,3/9/2022 19:15,-0.03,58.28
1291,3/9/2022 19:30,-0.03,58.28
1292,3/9/2022 19:45,-0.03,58.24
1293,3/9/2022 20:00,-0.03,58.24
1294,3/9/2022 20:15,-0.03,58.24
1295,3/9/2022 20:30,-0.03,58.21
1296,3/9/2022 20:45,-0.03,58.21
1297,3/9/2022 21:00,-0.03,58.21
1298,3/9/2022 21:15,-0.03,58.17
1299,3/9/2022 21:30,-0.03,58.17
1300,3/9/2022 21:45,-0.03,58.14
1301,3/9/2022 22:00,-0.03,58.1
1302,3/9/2022 22:15,-0.03,58.1
1303,3/9/2022 22:30,-0.03,58.06
1304,3/9/2022 22:45,-0.03,58.06
1305,3/9/2022 23:00,-0.03,58.06
1306,3/9/2022 23:15,-0.03,58.03
1307,3/9/2022 23:30,-0.03,57.99
