#,Date ,"Full Range, μS/cm (LGR S/N: 10104851, SEN S/N: 10104851)","Temp, °C (LGR S/N: 10104851, SEN S/N: 10104851)",Specific_Conductance,Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851)
336,4/24/2023 23:45,263.3,17,637.7,,,,,,,,,,,,,,,
337,4/25/2023 0:00,263.7,16.98,639.8,,,,,,,,,,,,,,,
338,4/25/2023 0:15,264.1,16.94,642.2,,,,,,,,,,,,,,,
339,4/25/2023 0:30,264.5,16.93,644.1,,,,,,,,,,,,,,,
340,4/25/2023 0:45,264.5,16.9,645.4,,,,,,,,,,,,,,,
341,4/25/2023 1:00,264.9,16.88,647.5,,,,,,,,,,,,,,,
342,4/25/2023 1:15,262.1,16.86,641.8,,,,,,,,,,,,,,,
343,4/25/2023 1:30,261.4,16.84,641.1,,,,,,,,,,,,,,,
344,4/25/2023 1:45,261.4,16.82,642.2,,,,,,,,,,,,,,,
345,4/25/2023 2:00,262.2,16.79,645.5,,,,,,,,,,,,,,,
346,4/25/2023 2:15,262.6,16.78,647.4,,,,,,,,,,,,,,,
347,4/25/2023 2:30,263.4,16.75,650.7,,,,,,,,,,,,,,,
348,4/25/2023 2:45,264.6,16.73,654.7,,,,,,,,,,,,,,,
349,4/25/2023 3:00,265.4,16.71,657.9,,,,,,,,,,,,,,,
350,4/25/2023 3:15,265.8,16.69,660,,,,,,,,,,,,,,,
351,4/25/2023 3:30,266.6,16.65,663.4,,,,,,,,,,,,,,,
352,4/25/2023 3:45,267,16.63,665.5,,,,,,,,,,,,,,,
353,4/25/2023 4:00,267,16.6,666.8,,,,,,,,,,,,,,,
354,4/25/2023 4:15,267.4,16.56,669.3,,,,,,,,,,,,,,,
355,4/25/2023 4:30,267,16.53,669.6,,,,,,,,,,,,,,,
356,4/25/2023 4:45,267.8,16.52,672.6,,,,,,,,,,,,,,,
357,4/25/2023 5:00,268.2,16.48,675.1,,,,,,,,,,,,,,,
358,4/25/2023 5:15,268.6,16.44,677.6,,,,,,,,,,,,,,,
359,4/25/2023 5:30,268.2,16.42,677.7,,,,,,,,,,,,,,,
360,4/25/2023 5:45,267.8,16.41,677.7,,,,,,,,,,,,,,,
361,4/25/2023 6:00,266.7,16.39,676,,,,,,,,,,,,,,,
362,4/25/2023 6:15,265.9,16.35,675.5,,,,,,,,,,,,,,,
363,4/25/2023 6:30,265.9,16.31,677,,,,,,,,,,,,,,,
364,4/25/2023 6:45,265.9,16.29,678.1,,,,,,,,,,,,,,,
365,4/25/2023 7:00,266.3,16.24,680.8,,,,,,,,,,,,,,,
366,4/25/2023 7:15,266.7,16.21,683.1,,,,,,,,,,,,,,,
367,4/25/2023 7:30,266.7,16.19,684.3,,,,,,,,,,,,,,,
368,4/25/2023 7:45,266.7,16.16,685.6,,,,,,,,,,,,,,,
369,4/25/2023 8:00,266.7,16.13,686.9,,,,,,,,,,,,,,,
370,4/25/2023 8:15,267.9,16.12,691,,,,,,,,,,,,,,,
371,4/25/2023 8:30,267.5,16.09,691.3,,,,,,,,,,,,,,,
372,4/25/2023 8:45,267.9,16.07,693.5,,,,,,,,,,,,,,,
373,4/25/2023 9:00,268,16.02,695.4,,,,,,,,,,,,,,,
374,4/25/2023 9:15,267.6,15.98,695.9,,,,,,,,,,,,,,,
375,4/25/2023 9:30,267.2,15.95,696.2,,,,,,,,,,,,,,,
376,4/25/2023 9:45,267.2,15.96,696.9,,,,,,,,,,,,,,,
377,4/25/2023 10:00,267.2,15.97,697.5,,,,,,,,,,,,,,,
378,4/25/2023 10:15,268,16.01,699.8,,,,,,,,,,,,,,,
379,4/25/2023 10:30,268.3,16.04,700.9,,,,,,,,,,,,,,,
380,4/25/2023 10:45,268.7,16.12,701.4,,,,,,,,,,,,,,,
381,4/25/2023 11:00,267.1,16.16,697.4,,,,,,,,,,,,,,,
382,4/25/2023 11:15,265.9,16.21,694.2,,,,,,,,,,,,,,,
383,4/25/2023 11:30,265.1,16.3,691.5,,,,,,,,,,,,,,,
384,4/25/2023 11:45,265.1,16.36,691.3,,,,,,,,,,,,,,,
385,4/25/2023 12:00,265.8,16.42,692.9,,,,,,,,,,,,,,,
386,4/25/2023 12:15,265.8,16.49,692.6,,,,,,,,,,,,,,,
387,4/25/2023 12:30,267,16.56,695.4,,,,,,,,,,,,,,,
388,4/25/2023 12:45,267.4,16.63,696.1,,,,,,,,,,,,,,,
389,4/25/2023 13:00,268.5,16.71,698.4,,,,,,,,,,,,,,,
390,4/25/2023 13:15,268.5,16.77,698.2,,,,,,,,,,,,,,,
391,4/25/2023 13:30,268.9,16.86,698.6,,,,,,,,,,,,,,,
392,4/25/2023 13:45,269.3,16.92,699.4,,,,,,,,,,,,,,,
393,4/25/2023 14:00,270.1,16.99,701.2,,,,,,,,,,,,,,,
394,4/25/2023 14:15,271.2,17.05,703.8,,,,,,,,,,,,,,,
395,4/25/2023 14:30,272,17.12,705.6,,,,,,,,,,,,,,,
396,4/25/2023 14:45,273.2,17.17,708.7,,,,,,,,,,,,,,,
397,4/25/2023 15:00,274,17.24,710.4,,,,,,,,,,,,,,,
398,4/25/2023 15:15,275.1,17.38,711.7,,,,,,,,,,,,,,,
399,4/25/2023 15:30,276.3,17.49,713.8,,,,,,,,,,,,,,,
400,4/25/2023 15:45,277.8,17.57,717.1,,,,,,,,,,,,,,,
401,4/25/2023 16:00,279.4,17.61,721.4,,,,,,,,,,,,,,,
402,4/25/2023 16:15,279,17.6,721.4,,,,,,,,,,,,,,,
403,4/25/2023 16:30,277.4,17.58,718.4,,,,,,,,,,,,,,,
404,4/25/2023 16:45,277.4,17.57,719.4,,,,,,,,,,,,,,,
405,4/25/2023 17:00,277.8,17.57,721.3,,,,,,,,,,,,,,,
406,4/25/2023 17:15,279.4,17.57,726.3,,,,,,,,,,,,,,,
407,4/25/2023 17:30,279.8,17.56,728.3,,,,,,,,,,,,,,,
408,4/25/2023 17:45,280.2,17.54,730.6,,,,,,,,,,,,,,,
409,4/25/2023 18:00,281,17.51,734,,,,,,,,,,,,,,,
410,4/25/2023 18:15,281,17.5,735,,,,,,,,,,,,,,,
411,4/25/2023 18:30,281,17.5,735.9,,,,,,,,,,,,,,,
412,4/25/2023 18:45,281.1,17.47,737.5,,,,,,,,,,,,,,,
413,4/25/2023 19:00,280.7,17.45,737.6,,,,,,,,,,,,,,,
414,4/25/2023 19:15,280.7,17.43,738.8,,,,,,,,,,,,,,,
415,4/25/2023 19:30,280.7,17.4,740.2,,,,,,,,,,,,,,,
416,4/25/2023 19:45,280.3,17.37,740.5,,,,,,,,,,,,,,,
417,4/25/2023 20:00,280.7,17.33,743.1,,,,,,,,,,,,,,,
418,4/25/2023 20:15,281.5,17.28,747,,,,,,,,,,,,,,,
419,4/25/2023 20:30,281.1,17.23,747.6,,,,,,,,,,,,,,,
420,4/25/2023 20:45,281.1,17.2,749,,,,,,,,,,,,,,,
421,4/25/2023 21:00,280.8,17.16,749.8,,,,,,,,,,,,,,,
422,4/25/2023 21:15,280,17.12,749.2,,,,,,,,,,,,,,,
423,4/25/2023 21:30,279.6,17.09,749.5,,,,,,,,,,,,,,,
424,4/25/2023 21:45,279.6,17.05,751.1,,,,,,,,,,,,,,,
425,4/25/2023 22:00,279.6,17.01,752.7,,,,,,,,,,,,,,,
426,4/25/2023 22:15,279.6,16.99,753.9,,,,,,,,,,,,,,,
427,4/25/2023 22:30,279.6,16.98,754.9,,,,,,,,,,,,,,,
428,4/25/2023 22:45,280,16.95,757.4,,,,,,,,,,,,,,,
429,4/25/2023 23:00,280.4,16.93,759.7,,,,,,,,,,,,,,,
430,4/25/2023 23:15,280.8,16.9,762.1,,,,,,,,,,,,,,,
431,4/25/2023 23:30,281.6,16.88,765.5,,,,,,,,,,,,,,,
432,4/25/2023 23:45,282.4,16.86,768.9,,,,,,,,,,,,,,,
433,4/26/2023 0:00,282.8,16.83,771.4,,,,,,,,,,,,,,,
434,4/26/2023 0:15,283.6,16.79,775.2,,,,,,,,,,,,,,,
435,4/26/2023 0:30,284.8,16.77,779.8,,,,,,,,,,,,,,,
436,4/26/2023 0:45,284.9,16.76,781.1,,,,,,,,,,,,,,,
437,4/26/2023 1:00,284.5,16.75,781,,,,,,,,,,,,,,,
438,4/26/2023 1:15,284.9,16.73,783.4,,,,,,,,,,,,,,,
439,4/26/2023 1:30,284.5,16.71,783.5,,,,,,,,,,,,,,,
440,4/26/2023 1:45,284.1,16.7,783.5,,,,,,,,,,,,,,,
441,4/26/2023 2:00,284.5,16.69,785.7,,,,,,,,,,,,,,,
442,4/26/2023 2:15,284.5,16.66,787.1,,,,,,,,,,,,,,,
443,4/26/2023 2:30,284.5,16.64,788.3,,,,,,,,,,,,,,,
444,4/26/2023 2:45,284.1,16.63,788.3,,,,,,,,,,,,,,,
445,4/26/2023 3:00,282.9,16.61,786.2,,,,,,,,,,,,,,,
446,4/26/2023 3:15,283.3,16.6,788.4,,,,,,,,,,,,,,,
447,4/26/2023 3:30,284.1,16.59,791.7,,,,,,,,,,,,,,,
448,4/26/2023 3:45,284.5,16.56,794.2,,,,,,,,,,,,,,,
449,4/26/2023 4:00,284.5,16.55,795.3,,,,,,,,,,,,,,,
450,4/26/2023 4:15,284.1,16.54,795.2,,,,,,,,,,,,,,,
451,4/26/2023 4:30,282.5,16.53,791.8,,,,,,,,,,,,,,,
452,4/26/2023 4:45,282.1,16.5,792.1,,,,,,,,,,,,,,,
453,4/26/2023 5:00,282.9,16.49,795.4,,,,,,,,,,,,,,,
454,4/26/2023 5:15,284.1,16.48,799.9,,,,,,,,,,,,,,,
455,4/26/2023 5:30,284.9,16.44,803.8,,,,,,,,,,,,,,,
456,4/26/2023 5:45,285.3,16.43,806,,,,,,,,,,,,,,,
457,4/26/2023 6:00,286.2,16.41,809.8,,,,,,,,,,,,,,,
458,4/26/2023 6:15,286.5,16.41,811.5,,,,,,,,,,,,,,,
459,4/26/2023 6:30,287.4,16.39,815.3,,,,,,,,,,,,,,,
460,4/26/2023 6:45,288.2,16.36,819.1,,,,,,,,,,,,,,,
461,4/26/2023 7:00,288.6,16.35,821.3,,,,,,,,,,,,,,,
462,4/26/2023 7:15,288.6,16.32,822.8,,,,,,,,,,,,,,,
463,4/26/2023 7:30,288.6,16.31,823.9,,,,,,,,,,,,,,,
464,4/26/2023 7:45,289,16.3,826.1,,,,,,,,,,,,,,,
465,4/26/2023 8:00,289,16.3,827,,,,,,,,,,,,,,,
466,4/26/2023 8:15,289.4,16.3,829.1,,,,,,,,,,,,,,,
467,4/26/2023 8:30,289.8,16.29,831.3,,,,,,,,,,,,,,,
468,4/26/2023 8:45,289.8,16.27,832.6,,,,,,,,,,,,,,,
469,4/26/2023 9:00,290.2,16.27,834.6,,,,,,,,,,,,,,,
470,4/26/2023 9:15,290.6,16.29,836.3,,,,,,,,,,,,,,,
471,4/26/2023 9:30,290.6,16.27,837.6,,,,,,,,,,,,,,,
472,4/26/2023 9:45,290.2,16.27,837.3,,,,,,,,,,,,,,,
473,4/26/2023 10:00,289,16.3,834.2,,,,,,,,,,,,,,,
474,4/26/2023 10:15,288.2,16.33,832.1,,,,,,,,,,,,,,,
475,4/26/2023 10:30,288.2,16.36,832.4,,,,,,,,,,,,,,,
476,4/26/2023 10:45,288.5,16.39,833.6,,,,,,,,,,,,,,,
477,4/26/2023 11:00,289.3,16.42,836.2,,,,,,,,,,,,,,,
478,4/26/2023 11:15,290.5,16.54,838.1,,,,,,,,,,,,,,,
479,4/26/2023 11:30,291.3,16.63,839.5,,,,,,,,,,,,,,,
480,4/26/2023 11:45,292.4,16.7,842.2,,,,,,,,,,,,,,,
481,4/26/2023 12:00,293.2,16.76,844.2,,,,,,,,,,,,,,,
482,4/26/2023 12:15,294,16.81,846.4,,,,,,,,,,,,,,,
483,4/26/2023 12:30,294.8,16.86,848.5,,,,,,,,,,,,,,,
484,4/26/2023 12:45,295.2,16.9,849.8,,,,,,,,,,,,,,,
485,4/26/2023 13:00,294.8,16.94,848.7,,,,,,,,,,,,,,,
486,4/26/2023 13:15,294.3,16.99,847.2,,,,,,,,,,,,,,,
487,4/26/2023 13:30,294.3,17.03,847.2,,,,,,,,,,,,,,,
488,4/26/2023 13:45,293.5,17.06,845.2,,,,,,,,,,,,,,,
489,4/26/2023 14:00,293.5,17.09,845.5,,,,,,,,,,,,,,,
490,4/26/2023 14:15,293.9,17.11,847.2,,,,,,,,,,,,,,,
491,4/26/2023 14:30,294.7,17.13,850,,,,,,,,,,,,,,,
492,4/26/2023 14:45,295.5,17.18,852.1,,,,,,,,,,,,,,,
493,4/26/2023 15:00,295.5,17.21,852.4,,,,,,,,,,,,,,,
494,4/26/2023 15:15,296.7,17.23,856.4,,,,,,,,,,,,,,,
495,4/26/2023 15:30,297,17.26,857.5,,,,,,,,,,,,,,,
496,4/26/2023 15:45,297.8,17.28,860.3,,,,,,,,,,,,,,,
497,4/26/2023 16:00,297.8,17.28,861.2,,,,,,,,,,,,,,,
498,4/26/2023 16:15,297.8,17.3,861.7,,,,,,,,,,,,,,,
499,4/26/2023 16:30,298.6,17.32,864.5,,,,,,,,,,,,,,,
500,4/26/2023 16:45,299,17.33,866.4,,,,,,,,,,,,,,,
501,4/26/2023 17:00,299.8,17.34,869.4,,,,,,,,,,,,,,,
502,4/26/2023 17:15,299.8,17.34,870.3,,,,,,,,,,,,,,,
503,4/26/2023 17:30,300.2,17.37,871.7,,,,,,,,,,,,,,,
504,4/26/2023 17:45,300.2,17.37,872.7,,,,,,,,,,,,,,,
505,4/26/2023 18:00,300.2,17.37,873.6,,,,,,,,,,,,,,,
506,4/26/2023 18:15,301,17.37,876.8,,,,,,,,,,,,,,,
507,4/26/2023 18:30,299.8,17.37,874.2,,,,,,,,,,,,,,,
508,4/26/2023 18:45,299,17.35,873.2,,,,,,,,,,,,,,,
509,4/26/2023 19:00,299.4,17.37,874.8,,,,,,,,,,,,,,,
510,4/26/2023 19:15,299.4,17.35,876.2,,,,,,,,,,,,,,,
511,4/26/2023 19:30,299.8,17.34,878.4,,,,,,,,,,,,,,,
512,4/26/2023 19:45,299.8,17.33,879.5,,,,,,,,,,,,,,,
513,4/26/2023 20:00,299.8,17.33,880.4,,,,,,,,,,,,,,,
514,4/26/2023 20:15,300.2,17.32,882.7,,,,,,,,,,,,,,,
515,4/26/2023 20:30,300.2,17.3,884.1,,,,,,,,,,,,,,,
516,4/26/2023 20:45,300.2,17.29,885.2,,,,,,,,,,,,,,,
517,4/26/2023 21:00,300.6,17.28,887.5,,,,,,,,,,,,,,,
518,4/26/2023 21:15,300.6,17.37,886.5,,,,,,,,,,,,,,,
519,4/26/2023 21:30,302.1,17.5,889.1,,,,,,,,,,,,,,,
520,4/26/2023 21:45,304.5,17.67,893.5,,,,,,,,,,,,,,,
521,4/26/2023 22:00,307.2,17.85,898.5,,,,,,,,,,,,,,,
522,4/26/2023 22:15,309.5,18.01,902.7,,,,,,,,,,,,,,,
523,4/26/2023 22:30,311.5,18.17,906.1,,,,,,,,,,,,,,,
524,4/26/2023 22:45,313.4,18.29,910,,,,,,,,,,,,,,,
525,4/26/2023 23:00,314.2,18.39,911.1,,,,,,,,,,,,,,,
526,4/26/2023 23:15,315.4,18.48,913.6,,,,,,,,,,,,,,,
527,4/26/2023 23:30,316.1,18.52,915.7,,,,,,,,,,,,,,,
528,4/26/2023 23:45,316.5,18.54,917.4,,,,,,,,,,,,,,,
529,4/27/2023 0:00,315.7,18.57,915.3,,,,,,,,,,,,,,,
530,4/27/2023 0:15,313.7,18.58,910.2,,,,,,,,,,,,,,,
531,4/27/2023 0:30,311.3,18.58,904.2,,,,,,,,,,,,,,,
532,4/27/2023 0:45,310.6,18.58,903.1,,,,,,,,,,,,,,,
533,4/27/2023 1:00,310.2,18.57,903,,,,,,,,,,,,,,,
534,4/27/2023 1:15,310.2,18.56,904.1,,,,,,,,,,,,,,,
535,4/27/2023 1:30,310.2,18.54,905.5,,,,,,,,,,,,,,,
536,4/27/2023 1:45,309.8,18.53,905.4,,,,,,,,,,,,,,,
537,4/27/2023 2:00,309.8,18.51,906.8,,,,,,,,,,,,,,,
538,4/27/2023 2:15,310.2,18.48,909.5,,,,,,,,,,,,,,,
539,4/27/2023 2:30,310.2,18.46,910.8,,,,,,,,,,,,,,,
540,4/27/2023 2:45,309.8,18.45,910.7,,,,,,,,,,,,,,,
541,4/27/2023 3:00,309.8,18.42,912.3,,,,,,,,,,,,,,,
542,4/27/2023 3:15,310.6,18.39,916.2,,,,,,,,,,,,,,,
543,4/27/2023 3:30,309.8,18.36,915.4,,,,,,,,,,,,,,,
544,4/27/2023 3:45,309.4,18.34,915.6,,,,,,,,,,,,,,,
545,4/27/2023 4:00,309.4,18.3,917.3,,,,,,,,,,,,,,,
546,4/27/2023 4:15,309.5,18.26,919.4,,,,,,,,,,,,,,,
547,4/27/2023 4:30,309.9,18.23,922.1,,,,,,,,,,,,,,,
548,4/27/2023 4:45,310.3,18.2,924.9,,,,,,,,,,,,,,,
549,4/27/2023 5:00,309.9,18.17,925.3,,,,,,,,,,,,,,,
550,4/27/2023 5:15,309.5,18.14,925.6,,,,,,,,,,,,,,,
551,4/27/2023 5:30,309.5,18.12,927,,,,,,,,,,,,,,,
552,4/27/2023 5:45,309.1,18.09,927.3,,,,,,,,,,,,,,,
553,4/27/2023 6:00,308.3,18.07,926.3,,,,,,,,,,,,,,,
554,4/27/2023 6:15,308.3,18.05,927.6,,,,,,,,,,,,,,,
555,4/27/2023 6:30,307.9,18.03,927.8,,,,,,,,,,,,,,,
556,4/27/2023 6:45,307.6,18.01,928.2,,,,,,,,,,,,,,,
557,4/27/2023 7:00,307.6,18.01,929.1,,,,,,,,,,,,,,,
558,4/27/2023 7:15,307.2,17.98,929.5,,,,,,,,,,,,,,,
559,4/27/2023 7:30,307.2,17.98,930.4,,,,,,,,,,,,,,,
560,4/27/2023 7:45,306.8,17.97,930.3,,,,,,,,,,,,,,,
561,4/27/2023 8:00,306.4,17.97,930,,,,,,,,,,,,,,,
562,4/27/2023 8:15,306.4,17.96,931.2,,,,,,,,,,,,,,,
563,4/27/2023 8:30,306.4,17.96,932.1,,,,,,,,,,,,,,,
564,4/27/2023 8:45,306,17.95,932,,,,,,,,,,,,,,,
565,4/27/2023 9:00,306,17.96,932.7,,,,,,,,,,,,,,,
566,4/27/2023 9:15,306.4,17.95,935,,,,,,,,,,,,,,,
567,4/27/2023 9:30,306.8,17.95,937.1,,,,,,,,,,,,,,,
568,4/27/2023 9:45,307.2,17.95,939.3,,,,,,,,,,,,,,,
569,4/27/2023 10:00,306.8,17.94,939.2,,,,,,,,,,,,,,,
570,4/27/2023 10:15,306.8,17.92,940.5,,,,,,,,,,,,,,,
571,4/27/2023 10:30,306.4,17.9,940.7,,,,,,,,,,,,,,,
572,4/27/2023 10:45,306.8,17.9,942.8,,,,,,,,,,,,,,,
573,4/27/2023 11:00,307.2,17.89,945.2,,,,,,,,,,,,,,,
574,4/27/2023 11:15,307.6,17.91,946.9,,,,,,,,,,,,,,,
575,4/27/2023 11:30,307.2,17.91,946.6,,,,,,,,,,,,,,,
576,4/27/2023 11:45,307.6,17.91,948.7,,,,,,,,,,,,,,,
577,4/27/2023 12:00,308,17.94,950.2,,,,,,,,,,,,,,,
578,4/27/2023 12:15,308.4,17.95,952.1,,,,,,,,,,,,,,,
579,4/27/2023 12:30,308,18,950.7,,,,,,,,,,,,,,,
580,4/27/2023 12:45,308.3,18.05,951.4,,,,,,,,,,,,,,,
581,4/27/2023 13:00,307.9,18.09,950.2,,,,,,,,,,,,,,,
582,4/27/2023 13:15,306.7,18.14,946.3,,,,,,,,,,,,,,,
583,4/27/2023 13:30,305.5,18.18,942.6,,,,,,,,,,,,,,,
584,4/27/2023 13:45,303.9,18.22,937.7,,,,,,,,,,,,,,,
585,4/27/2023 14:00,302.3,18.24,933.2,,,,,,,,,,,,,,,
586,4/27/2023 14:15,300.7,18.28,928.3,,,,,,,,,,,,,,,
587,4/27/2023 14:30,299.5,18.32,924.6,,,,,,,,,,,,,,,
588,4/27/2023 14:45,298.7,18.35,922.4,,,,,,,,,,,,,,,
589,4/27/2023 15:00,300.7,18.39,928.6,,,,,,,,,,,,,,,
590,4/27/2023 15:15,300.7,18.42,928.8,,,,,,,,,,,,,,,
591,4/27/2023 15:30,299.5,18.45,925.3,,,,,,,,,,,,,,,
592,4/27/2023 15:45,299,18.48,924,,,,,,,,,,,,,,,
593,4/27/2023 16:00,299.4,18.49,925.9,,,,,,,,,,,,,,,
594,4/27/2023 16:15,299.4,18.51,926.4,,,,,,,,,,,,,,,
595,4/27/2023 16:30,299.4,18.52,927,,,,,,,,,,,,,,,
596,4/27/2023 16:45,299.4,18.53,927.7,,,,,,,,,,,,,,,
597,4/27/2023 17:00,299.8,18.53,929.8,,,,,,,,,,,,,,,
598,4/27/2023 17:15,301,18.53,934.4,,,,,,,,,,,,,,,
599,4/27/2023 17:30,301,18.53,935.3,,,,,,,,,,,,,,,
600,4/27/2023 17:45,301,18.52,936.4,,,,,,,,,,,,,,,
601,4/27/2023 18:00,301,18.51,937.5,,,,,,,,,,,,,,,
602,4/27/2023 18:15,301,18.51,938.4,,,,,,,,,,,,,,,
603,4/27/2023 18:30,301,18.49,939.7,,,,,,,,,,,,,,,
604,4/27/2023 18:45,301,18.48,940.8,,,,,,,,,,,,,,,
605,4/27/2023 19:00,301,18.48,941.7,,,,,,,,,,,,,,,
606,4/27/2023 19:15,301,18.47,942.8,,,,,,,,,,,,,,,
607,4/27/2023 19:30,301.4,18.47,944.9,,,,,,,,,,,,,,,
608,4/27/2023 19:45,301.8,18.45,947.5,,,,,,,,,,,,,,,
609,4/27/2023 20:00,301.4,18.43,947.6,,,,,,,,,,,,,,,
610,4/27/2023 20:15,301.4,18.42,948.7,,,,,,,,,,,,,,,
611,4/27/2023 20:30,301.5,18.41,950.1,,,,,,,,,,,,,,,
612,4/27/2023 20:45,301.5,18.4,951.2,,,,,,,,,,,,,,,
613,4/27/2023 21:00,301.1,18.4,950.8,,,,,,,,,,,,,,,
614,4/27/2023 21:15,301.1,18.36,952.6,,,,,,,,,,,,,,,
615,4/27/2023 21:30,301.1,18.35,953.7,,,,,,,,,,,,,,,
616,4/27/2023 21:45,300.3,18.34,952.3,,,,,,,,,,,,,,,
617,4/27/2023 22:00,300.3,18.31,953.8,,,,,,,,,,,,,,,
618,4/27/2023 22:15,299.9,18.29,953.9,,,,,,,,,,,,,,,
619,4/27/2023 22:30,301.1,18.28,958.8,,,,,,,,,,,,,,,
620,4/27/2023 22:45,299.9,18.26,956.3,,,,,,,,,,,,,,,
621,4/27/2023 23:00,299.5,18.24,956.4,,,,,,,,,,,,,,,
622,4/27/2023 23:15,299.1,18.22,956.4,,,,,,,,,,,,,,,
623,4/27/2023 23:30,299.1,18.22,957.3,,,,,,,,,,,,,,,
624,4/27/2023 23:45,298.3,18.19,956.3,,,,,,,,,,,,,,,
625,4/28/2023 0:00,297.6,18.15,955.8,,,,,,,,,,,,,,,
626,4/28/2023 0:15,297.6,18.14,956.9,,,,,,,,,,,,,,,
627,4/28/2023 0:30,297.6,18.11,958.5,,,,,,,,,,,,,,,
628,4/28/2023 0:45,297.6,18.09,959.8,,,,,,,,,,,,,,,
629,4/28/2023 1:00,297.6,18.07,961.2,,,,,,,,,,,,,,,
630,4/28/2023 1:15,296.8,18.05,959.9,,,,,,,,,,,,,,,
631,4/28/2023 1:30,296.8,18.03,961.2,,,,,,,,,,,,,,,
632,4/28/2023 1:45,296.8,18.02,962.3,,,,,,,,,,,,,,,
633,4/28/2023 2:00,296.4,18.01,962.1,,,,,,,,,,,,,,,
634,4/28/2023 2:15,295.2,17.98,959.8,,,,,,,,,,,,,,,
635,4/28/2023 2:30,294.8,17.98,959.4,,,,,,,,,,,,,,,
636,4/28/2023 2:45,294.8,17.97,960.5,,,,,,,,,,,,,,,
637,4/28/2023 3:00,294.8,17.96,961.6,,,,,,,,,,,,,,,
638,4/28/2023 3:15,294.4,17.96,961.1,,,,,,,,,,,,,,,
639,4/28/2023 3:30,294.4,17.95,962.2,,,,,,,,,,,,,,,
640,4/28/2023 3:45,294.4,17.96,962.9,,,,,,,,,,,,,,,
641,4/28/2023 4:00,294,17.95,962.7,,,,,,,,,,,,,,,
642,4/28/2023 4:15,293.6,17.95,962.2,,,,,,,,,,,,,,,
643,4/28/2023 4:30,297.6,17.94,976.5,,,,,,,,,,,,,,,
644,4/28/2023 4:45,295.2,17.94,969.5,,,,,,,,,,,,,,,
645,4/28/2023 5:00,294.8,17.94,969,,,,,,,,,,,,,,,
646,4/28/2023 5:15,294.4,17.92,969,,,,,,,,,,,,,,,
647,4/28/2023 5:30,294.8,17.92,971.2,,,,,,,,,,,,,,,
648,4/28/2023 5:45,294.8,17.94,971.7,,,,,,,,,,,,,,,
649,4/28/2023 6:00,295.2,17.94,973.9,,,,,,,,,,,,,,,
650,4/28/2023 6:15,294.8,17.92,973.9,,,,,,,,,,,,,,,
651,4/28/2023 6:30,294.8,17.94,974.3,,,,,,,,,,,,,,,
652,4/28/2023 6:45,294,17.92,973,,,,,,,,,,,,,,,
653,4/28/2023 7:00,293.6,17.94,972.1,,,,,,,,,,,,,,,
654,4/28/2023 7:15,294.8,17.94,976.9,,,,,,,,,,,,,,,
655,4/28/2023 7:30,294.8,17.95,977.6,,,,,,,,,,,,,,,
656,4/28/2023 7:45,294.4,17.95,977.1,,,,,,,,,,,,,,,
657,4/28/2023 8:00,294.8,17.95,979.3,,,,,,,,,,,,,,,
658,4/28/2023 8:15,294.8,17.95,980.2,,,,,,,,,,,,,,,
659,4/28/2023 8:30,295.2,17.96,982.2,,,,,,,,,,,,,,,
660,4/28/2023 8:45,294.4,17.97,980.1,,,,,,,,,,,,,,,
661,4/28/2023 9:00,295.2,17.97,983.7,,,,,,,,,,,,,,,
662,4/28/2023 9:15,294.8,17.98,983,,,,,,,,,,,,,,,
663,4/28/2023 9:30,294.8,18,983.4,,,,,,,,,,,,,,,
664,4/28/2023 9:45,295.2,18.01,985.4,,,,,,,,,,,,,,,
665,4/28/2023 10:00,294.8,18.02,984.7,,,,,,,,,,,,,,,
666,4/28/2023 10:15,294.4,18.08,982.9,,,,,,,,,,,,,,,
667,4/28/2023 10:30,296.3,18.46,981.3,,,,,,,,,,,,,,,
668,4/28/2023 10:45,300.5,18.85,987.1,,,,,,,,,,,,,,,
669,4/28/2023 11:00,290.9,19.21,948.5,,,,,,,,,,,,,,,
670,4/28/2023 11:15,267.8,19.51,868,,,,,,,,,,,,,,,
671,4/28/2023 11:30,263.3,19.7,850.5,,,,,,,,,,,,,,,
672,4/28/2023 11:45,253,19.79,816.2,,,,,,,,,,,,,,,
673,4/28/2023 12:00,227.3,19.84,733.1,,,,,,,,,,,,,,,
674,4/28/2023 12:15,213.4,19.94,687.3,,,,,,,,,,,,,,,
675,4/28/2023 12:30,198.8,20.18,637.4,,,,,,,,,,,,,,,
676,4/28/2023 12:45,191.2,20.34,611.3,,,,,,,,,,,,,,,
677,4/28/2023 13:00,188.5,20.41,602.3,,,,,,,,,,,,,,,
678,4/28/2023 13:15,186.5,20.49,595.3,,,,,,,,,,,,,,,
679,4/28/2023 13:30,183.7,20.68,584.4,,,,,,,,,,,,,,,
