#,Date,Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv), pH  
505,04/09/2022 17:45:00,17.94,-0.09,6.56
506,04/09/2022 18:00:00,17.84,-0.02,6.55
507,04/09/2022 18:15:00,17.72,0.44,6.55
508,04/09/2022 18:30:00,17.63,-0.19,6.56
509,04/09/2022 18:45:00,17.51,-0.17,6.56
510,04/09/2022 19:00:00,17.42,-0.36,6.56
511,04/09/2022 19:15:00,17.32,-0.31,6.56
512,04/09/2022 19:30:00,17.20,-0.20,6.56
513,04/09/2022 19:45:00,17.11,-0.30,6.56
514,04/09/2022 20:00:00,17.01,-0.03,6.55
515,04/09/2022 20:15:00,16.92,0.09,6.55
516,04/09/2022 20:30:00,16.82,-0.11,6.55
517,04/09/2022 20:45:00,16.72,-0.36,6.56
518,04/09/2022 21:00:00,16.65,-0.92,6.57
519,04/09/2022 21:15:00,16.56,-0.64,6.56
520,04/09/2022 21:30:00,16.49,-0.75,6.56
521,04/09/2022 21:45:00,16.39,-0.83,6.57
522,04/09/2022 22:00:00,16.32,-0.59,6.56
523,04/09/2022 22:15:00,16.25,-0.42,6.56
524,04/09/2022 22:30:00,16.18,-0.20,6.55
525,04/09/2022 22:45:00,16.06,-0.13,6.55
526,04/09/2022 23:00:00,15.96,-0.06,6.55
527,04/09/2022 23:15:00,15.87,-0.16,6.55
528,04/09/2022 23:30:00,15.77,-0.22,6.55
529,04/09/2022 23:45:00,15.65,-0.36,6.56
530,04/10/2022 00:00:00,15.56,-0.41,6.56
531,04/10/2022 00:15:00,15.46,-0.63,6.56
532,04/10/2022 00:30:00,15.37,-0.83,6.56
533,04/10/2022 00:45:00,15.29,-0.48,6.56
534,04/10/2022 01:00:00,15.20,-0.52,6.56
535,04/10/2022 01:15:00,15.13,-0.36,6.56
536,04/10/2022 01:30:00,15.06,0.28,6.54
537,04/10/2022 01:45:00,14.98,0.69,6.54
538,04/10/2022 02:00:00,14.91,0.73,6.54
539,04/10/2022 02:15:00,14.84,1.13,6.53
540,04/10/2022 02:30:00,14.77,1.05,6.53
541,04/10/2022 02:45:00,14.70,1.06,6.53
542,04/10/2022 03:00:00,14.62,0.77,6.54
543,04/10/2022 03:15:00,14.55,0.92,6.53
544,04/10/2022 03:30:00,14.48,0.80,6.53
545,04/10/2022 03:45:00,14.41,0.72,6.54
546,04/10/2022 04:00:00,14.34,0.61,6.54
547,04/10/2022 04:15:00,14.27,0.59,6.54
548,04/10/2022 04:30:00,14.19,0.44,6.54
549,04/10/2022 04:45:00,14.12,0.44,6.54
550,04/10/2022 05:00:00,14.07,0.52,6.54
551,04/10/2022 05:15:00,14.00,0.55,6.54
552,04/10/2022 05:30:00,13.93,0.52,6.54
553,04/10/2022 05:45:00,13.88,0.48,6.54
554,04/10/2022 06:00:00,13.81,0.55,6.54
555,04/10/2022 06:15:00,13.76,0.47,6.54
556,04/10/2022 06:30:00,13.69,0.41,6.54
557,04/10/2022 06:45:00,13.64,0.38,6.54
558,04/10/2022 07:00:00,13.57,0.34,6.54
559,04/10/2022 07:15:00,13.52,0.36,6.54
560,04/10/2022 07:30:00,13.47,0.27,6.54
561,04/10/2022 07:45:00,13.43,0.19,6.54
562,04/10/2022 08:00:00,13.38,0.22,6.54
563,04/10/2022 08:15:00,13.33,0.27,6.54
564,04/10/2022 08:30:00,13.28,0.23,6.54
565,04/10/2022 08:45:00,13.23,0.30,6.54
566,04/10/2022 09:00:00,13.21,0.25,6.54
567,04/10/2022 09:15:00,13.23,0.22,6.54
568,04/10/2022 09:30:00,13.38,0.22,6.54
569,04/10/2022 09:45:00,13.50,0.22,6.54
570,04/10/2022 10:00:00,13.64,0.20,6.54
571,04/10/2022 10:15:00,13.81,0.25,6.54
572,04/10/2022 10:30:00,13.93,0.22,6.54
573,04/10/2022 10:45:00,14.12,0.28,6.54
574,04/10/2022 11:00:00,14.39,0.33,6.54
575,04/10/2022 11:15:00,14.65,0.56,6.54
576,04/10/2022 11:30:00,14.96,0.70,6.54
577,04/10/2022 11:45:00,15.27,0.72,6.54
578,04/10/2022 12:00:00,15.60,0.84,6.54
579,04/10/2022 12:15:00,15.96,1.03,6.53
580,04/10/2022 12:30:00,16.34,1.14,6.53
581,04/10/2022 12:45:00,16.68,0.89,6.54
582,04/10/2022 13:00:00,17.06,0.95,6.54
583,04/10/2022 13:15:00,17.42,1.23,6.53
584,04/10/2022 13:30:00,17.80,1.20,6.53
585,04/10/2022 13:45:00,18.15,0.73,6.54
586,04/10/2022 14:00:00,18.51,-0.08,6.56
587,04/10/2022 14:15:00,18.84,0.00,6.56
588,04/10/2022 14:30:00,19.17,-0.14,6.56
589,04/10/2022 14:45:00,19.48,0.25,6.55
590,04/10/2022 15:00:00,19.79,0.20,6.55
591,04/10/2022 15:15:00,20.06,-1.00,6.57
592,04/10/2022 15:30:00,20.27,-1.69,6.59
593,04/10/2022 15:45:00,20.46,-2.38,6.60
594,04/10/2022 16:00:00,20.63,-2.84,6.61
595,04/10/2022 16:15:00,20.77,-2.70,6.60
596,04/10/2022 16:30:00,20.89,-2.36,6.60
597,04/10/2022 16:45:00,20.89,-2.44,6.60
598,04/10/2022 17:00:00,20.75,-1.84,6.59
599,04/10/2022 17:15:00,20.51,-1.66,6.59
600,04/10/2022 17:30:00,20.25,-1.95,6.59
601,04/10/2022 17:45:00,20.01,-1.78,6.59
602,04/10/2022 18:00:00,19.72,-1.80,6.59
603,04/10/2022 18:15:00,19.51,-1.34,6.58
604,04/10/2022 18:30:00,19.29,-1.09,6.57
605,04/10/2022 18:45:00,19.08,-0.69,6.57
606,04/10/2022 19:00:00,18.87,0.58,6.55
607,04/10/2022 19:15:00,18.68,2.11,6.52
608,04/10/2022 19:30:00,18.49,2.78,6.51
609,04/10/2022 19:45:00,18.32,3.16,6.50
610,04/10/2022 20:00:00,18.15,2.64,6.51
611,04/10/2022 20:15:00,18.01,2.00,6.52
612,04/10/2022 20:30:00,17.84,1.98,6.52
613,04/10/2022 20:45:00,17.72,1.75,6.52
614,04/10/2022 21:00:00,17.61,1.45,6.53
615,04/10/2022 21:15:00,17.49,1.20,6.53
616,04/10/2022 21:30:00,17.37,1.16,6.53
617,04/10/2022 21:45:00,17.25,0.77,6.54
618,04/10/2022 22:00:00,17.13,0.78,6.54
619,04/10/2022 22:15:00,17.03,1.53,6.53
620,04/10/2022 22:30:00,16.94,1.27,6.53
621,04/10/2022 22:45:00,16.51,-5.78,6.65
622,04/10/2022 23:00:00,16.32,-9.84,6.72
623,04/10/2022 23:15:00,16.30,-11.39,6.75
624,04/10/2022 23:30:00,16.22,-11.50,6.75
625,04/10/2022 23:45:00,16.11,-10.17,6.73
626,04/11/2022 00:00:00,16.08,-11.66,6.75
627,04/11/2022 00:15:00,16.01,-9.78,6.72
628,04/11/2022 00:30:00,15.99,-9.25,6.71
629,04/11/2022 00:45:00,15.96,-13.28,6.78
630,04/11/2022 01:00:00,16.15,-19.17,6.88
631,04/11/2022 01:15:00,16.37,-21.13,6.92
632,04/11/2022 01:30:00,16.46,-19.44,6.89
633,04/11/2022 01:45:00,16.46,-18.98,6.88
634,04/11/2022 02:00:00,16.46,-17.80,6.86
635,04/11/2022 02:15:00,16.46,-17.02,6.85
636,04/11/2022 02:30:00,16.44,-15.36,6.82
637,04/11/2022 02:45:00,16.42,-13.95,6.79
638,04/11/2022 03:00:00,16.37,-12.78,6.77
639,04/11/2022 03:15:00,16.34,-12.39,6.77
640,04/11/2022 03:30:00,16.30,-12.64,6.77
641,04/11/2022 03:45:00,16.22,-12.98,6.78
642,04/11/2022 04:00:00,16.18,-13.61,6.79
643,04/11/2022 04:15:00,16.11,-13.47,6.78
644,04/11/2022 04:30:00,16.03,-12.98,6.78
645,04/11/2022 04:45:00,15.99,-12.98,6.78
646,04/11/2022 05:00:00,15.91,-12.95,6.78
647,04/11/2022 05:15:00,15.84,-12.64,6.77
648,04/11/2022 05:30:00,15.77,-12.14,6.76
649,04/11/2022 05:45:00,15.70,-11.39,6.75
650,04/11/2022 06:00:00,15.65,-10.95,6.74
651,04/11/2022 06:15:00,15.58,-10.19,6.73
652,04/11/2022 06:30:00,15.53,-9.31,6.71
653,04/11/2022 06:45:00,15.49,-8.67,6.70
654,04/11/2022 07:00:00,15.41,-8.31,6.69
655,04/11/2022 07:15:00,15.37,-7.91,6.69
656,04/11/2022 07:30:00,15.34,-7.84,6.69
657,04/11/2022 07:45:00,15.29,-7.59,6.68
658,04/11/2022 08:00:00,15.27,-6.83,6.67
659,04/11/2022 08:15:00,15.25,-6.42,6.66
660,04/11/2022 08:30:00,15.22,-6.03,6.65
661,04/11/2022 08:45:00,15.20,-5.30,6.64
662,04/11/2022 09:00:00,15.20,-4.89,6.63
663,04/11/2022 09:15:00,15.25,-4.80,6.63
664,04/11/2022 09:30:00,15.37,-4.45,6.63
665,04/11/2022 09:45:00,15.49,-3.89,6.62
666,04/11/2022 10:00:00,15.63,-3.78,6.62
667,04/11/2022 10:15:00,15.80,-3.78,6.62
668,04/11/2022 10:30:00,15.94,-3.67,6.61
669,04/11/2022 10:45:00,16.15,-3.83,6.62
670,04/11/2022 11:00:00,16.44,-3.59,6.61
671,04/11/2022 11:15:00,16.75,-3.31,6.61
672,04/11/2022 11:30:00,17.08,-2.91,6.60
673,04/11/2022 11:45:00,17.39,-2.77,6.60
674,04/11/2022 12:00:00,17.72,-2.56,6.60
675,04/11/2022 12:15:00,18.08,-2.00,6.59
676,04/11/2022 12:30:00,18.44,-1.45,6.58
677,04/11/2022 12:45:00,18.82,-1.06,6.57
678,04/11/2022 13:00:00,19.17,-1.16,6.58
679,04/11/2022 13:15:00,19.56,-1.22,6.58
680,04/11/2022 13:30:00,19.91,-1.11,6.58
681,04/11/2022 13:45:00,20.29,-0.78,6.57
682,04/11/2022 14:00:00,20.67,-0.14,6.56
683,04/11/2022 14:15:00,21.03,0.27,6.55
684,04/11/2022 14:30:00,21.39,0.20,6.56
685,04/11/2022 14:45:00,21.77,0.09,6.56
686,04/11/2022 15:00:00,22.15,-0.02,6.56
687,04/11/2022 15:15:00,22.54,-2.09,6.60
688,04/11/2022 15:30:00,22.87,-2.14,6.60
689,04/11/2022 15:45:00,23.14,-2.69,6.61
690,04/11/2022 16:00:00,23.35,-2.53,6.60
691,04/11/2022 16:15:00,23.45,-2.20,6.60
692,04/11/2022 16:30:00,23.50,-0.64,6.57
693,04/11/2022 16:45:00,23.50,0.41,6.56
694,04/11/2022 17:00:00,23.40,1.84,6.53
695,04/11/2022 17:15:00,23.23,2.91,6.51
696,04/11/2022 17:30:00,23.04,3.47,6.50
697,04/11/2022 17:45:00,22.85,3.42,6.50
698,04/11/2022 18:00:00,22.61,3.03,6.51
699,04/11/2022 18:15:00,22.39,3.47,6.50
700,04/11/2022 18:30:00,22.18,3.92,6.49
701,04/11/2022 18:45:00,21.94,4.06,6.49
702,04/11/2022 19:00:00,21.70,4.44,6.48
703,04/11/2022 19:15:00,21.49,4.31,6.49
704,04/11/2022 19:30:00,21.27,4.48,6.48
705,04/11/2022 19:45:00,21.03,4.67,6.48
706,04/11/2022 20:00:00,20.84,5.33,6.47
707,04/11/2022 20:15:00,20.65,6.20,6.45
708,04/11/2022 20:30:00,20.46,7.27,6.43
709,04/11/2022 20:45:00,20.27,7.23,6.43
710,04/11/2022 21:00:00,20.10,7.73,6.42
711,04/11/2022 21:15:00,19.94,8.05,6.42
712,04/11/2022 21:30:00,19.79,7.94,6.42
713,04/11/2022 21:45:00,19.65,8.17,6.42
714,04/11/2022 22:00:00,19.53,8.98,6.40
715,04/11/2022 22:15:00,19.39,9.64,6.39
716,04/11/2022 22:30:00,19.27,9.92,6.39
717,04/11/2022 22:45:00,19.15,10.36,6.38
718,04/11/2022 23:00:00,19.01,9.69,6.39
719,04/11/2022 23:15:00,18.87,9.77,6.39
720,04/11/2022 23:30:00,18.77,9.97,6.38
721,04/11/2022 23:45:00,18.65,10.14,6.38
722,04/12/2022 00:00:00,18.53,9.92,6.38
723,04/12/2022 00:15:00,18.46,9.97,6.38
724,04/12/2022 00:30:00,18.37,9.98,6.38
725,04/12/2022 00:45:00,18.30,9.80,6.39
726,04/12/2022 01:00:00,18.20,9.64,6.39
727,04/12/2022 01:15:00,18.13,9.78,6.39
728,04/12/2022 01:30:00,18.06,9.55,6.39
729,04/12/2022 01:45:00,17.99,9.64,6.39
730,04/12/2022 02:00:00,17.91,9.47,6.39
731,04/12/2022 02:15:00,17.87,9.38,6.39
732,04/12/2022 02:30:00,17.80,9.23,6.39
733,04/12/2022 02:45:00,17.72,9.45,6.39
734,04/12/2022 03:00:00,17.63,9.56,6.39
735,04/12/2022 03:15:00,17.61,9.27,6.39
736,04/12/2022 03:30:00,17.56,9.56,6.39
737,04/12/2022 03:45:00,17.51,9.22,6.39
738,04/12/2022 04:00:00,17.46,9.00,6.40
739,04/12/2022 04:15:00,17.42,9.27,6.39
740,04/12/2022 04:30:00,17.37,9.42,6.39
741,04/12/2022 04:45:00,17.32,9.34,6.39
742,04/12/2022 05:00:00,17.27,9.17,6.39
743,04/12/2022 05:15:00,17.22,8.66,6.40
744,04/12/2022 05:30:00,17.20,8.52,6.41
745,04/12/2022 05:45:00,17.15,8.25,6.41
746,04/12/2022 06:00:00,17.11,8.14,6.41
747,04/12/2022 06:15:00,17.06,7.89,6.42
748,04/12/2022 06:30:00,17.01,7.81,6.42
749,04/12/2022 06:45:00,16.96,7.59,6.42
750,04/12/2022 07:00:00,16.94,7.52,6.42
751,04/12/2022 07:15:00,16.92,7.45,6.42
752,04/12/2022 07:30:00,16.89,7.23,6.43
753,04/12/2022 07:45:00,16.87,7.03,6.43
754,04/12/2022 08:00:00,16.87,6.86,6.43
755,04/12/2022 08:15:00,16.87,6.56,6.44
756,04/12/2022 08:30:00,16.87,6.06,6.45
757,04/12/2022 08:45:00,16.87,5.81,6.45
758,04/12/2022 09:00:00,16.89,5.66,6.45
759,04/12/2022 09:15:00,16.94,5.45,6.46
760,04/12/2022 09:30:00,17.01,5.39,6.46
761,04/12/2022 09:45:00,17.11,5.31,6.46
762,04/12/2022 10:00:00,17.20,5.70,6.45
763,04/12/2022 10:15:00,17.27,5.70,6.45
764,04/12/2022 10:30:00,17.42,5.61,6.46
765,04/12/2022 10:45:00,17.51,5.39,6.46
766,04/12/2022 11:00:00,17.65,5.38,6.46
767,04/12/2022 11:15:00,17.82,5.61,6.46
768,04/12/2022 11:30:00,17.94,5.66,6.46
769,04/12/2022 11:45:00,18.06,5.44,6.46
770,04/12/2022 12:00:00,18.20,5.06,6.47
771,04/12/2022 12:15:00,18.34,4.56,6.48
772,04/12/2022 12:30:00,18.60,4.27,6.48
773,04/12/2022 12:45:00,18.91,4.19,6.48
774,04/12/2022 13:00:00,19.06,3.89,6.49
775,04/12/2022 13:15:00,19.22,3.61,6.49
776,04/12/2022 13:30:00,19.32,3.50,6.50
777,04/12/2022 13:45:00,19.51,3.42,6.50
778,04/12/2022 14:00:00,19.86,3.30,6.50
779,04/12/2022 14:15:00,20.17,3.23,6.50
780,04/12/2022 14:30:00,20.39,3.23,6.50
781,04/12/2022 14:45:00,20.65,3.05,6.51
782,04/12/2022 15:00:00,20.94,3.30,6.50
783,04/12/2022 15:15:00,21.20,3.28,6.50
784,04/12/2022 15:30:00,21.44,3.30,6.50
785,04/12/2022 15:45:00,21.60,2.83,6.51
786,04/12/2022 16:00:00,21.70,2.20,6.52
787,04/12/2022 16:15:00,21.82,1.61,6.53
788,04/12/2022 16:30:00,21.96,1.53,6.53
789,04/12/2022 16:45:00,22.08,1.36,6.54
790,04/12/2022 17:00:00,22.06,0.28,6.56
791,04/12/2022 17:15:00,22.01,-0.23,6.56
792,04/12/2022 17:30:00,21.94,-1.44,6.58
793,04/12/2022 17:45:00,21.87,-2.17,6.60
794,04/12/2022 18:00:00,21.77,-2.31,6.60
795,04/12/2022 18:15:00,21.70,-2.34,6.60
796,04/12/2022 18:30:00,21.60,-1.92,6.59
797,04/12/2022 18:45:00,21.51,-1.50,6.58
798,04/12/2022 19:00:00,21.39,-1.75,6.59
799,04/12/2022 19:15:00,21.27,-1.52,6.58
800,04/12/2022 19:30:00,21.15,-1.03,6.58
801,04/12/2022 19:45:00,21.03,-0.56,6.57
802,04/12/2022 20:00:00,20.91,0.17,6.56
803,04/12/2022 20:15:00,20.77,0.28,6.55
804,04/12/2022 20:30:00,20.60,0.19,6.55
805,04/12/2022 20:45:00,20.48,0.97,6.54
806,04/12/2022 21:00:00,20.39,1.64,6.53
807,04/12/2022 21:15:00,20.29,2.03,6.52
808,04/12/2022 21:30:00,20.20,2.34,6.52
809,04/12/2022 21:45:00,20.13,2.34,6.52
810,04/12/2022 22:00:00,20.03,2.20,6.52
811,04/12/2022 22:15:00,19.98,2.25,6.52
812,04/12/2022 22:30:00,19.91,2.22,6.52
813,04/12/2022 22:45:00,19.84,2.45,6.51
814,04/12/2022 23:00:00,19.77,2.28,6.52
815,04/12/2022 23:15:00,19.70,2.22,6.52
816,04/12/2022 23:30:00,19.63,2.27,6.52
817,04/12/2022 23:45:00,19.56,2.30,6.52
818,04/13/2022 00:00:00,19.48,2.34,6.52
819,04/13/2022 00:15:00,19.44,2.44,6.51
820,04/13/2022 00:30:00,19.37,2.53,6.51
821,04/13/2022 00:45:00,19.32,2.50,6.51
822,04/13/2022 01:00:00,19.25,2.42,6.51
823,04/13/2022 01:15:00,19.17,2.11,6.52
824,04/13/2022 01:30:00,19.10,2.14,6.52
825,04/13/2022 01:45:00,19.06,2.39,6.51
826,04/13/2022 02:00:00,18.98,2.66,6.51
827,04/13/2022 02:15:00,18.91,3.05,6.50
828,04/13/2022 02:30:00,18.84,3.17,6.50
829,04/13/2022 02:45:00,18.75,3.39,6.50
830,04/13/2022 03:00:00,18.68,3.34,6.50
831,04/13/2022 03:15:00,18.58,3.14,6.50
832,04/13/2022 03:30:00,18.51,3.19,6.50
833,04/13/2022 03:45:00,18.44,3.61,6.49
834,04/13/2022 04:00:00,18.39,3.66,6.49
835,04/13/2022 04:15:00,18.32,3.39,6.50
836,04/13/2022 04:30:00,18.27,3.44,6.50
837,04/13/2022 04:45:00,18.22,3.28,6.50
838,04/13/2022 05:00:00,18.18,2.98,6.50
839,04/13/2022 05:15:00,18.15,2.89,6.50
840,04/13/2022 05:30:00,18.10,2.67,6.51
841,04/13/2022 05:45:00,18.08,2.53,6.51
842,04/13/2022 06:00:00,18.03,2.50,6.51
843,04/13/2022 06:15:00,18.01,2.44,6.51
844,04/13/2022 06:30:00,17.96,2.22,6.52
845,04/13/2022 06:45:00,17.94,2.16,6.52
846,04/13/2022 07:00:00,17.89,2.14,6.52
847,04/13/2022 07:15:00,17.84,2.14,6.52
848,04/13/2022 07:30:00,17.82,2.08,6.52
849,04/13/2022 07:45:00,17.77,2.02,6.52
850,04/13/2022 08:00:00,17.75,2.03,6.52
851,04/13/2022 08:15:00,17.72,2.11,6.52
852,04/13/2022 08:30:00,17.72,1.98,6.52
853,04/13/2022 08:45:00,17.72,1.92,6.52
854,04/13/2022 09:00:00,17.72,2.13,6.52
855,04/13/2022 09:15:00,17.77,1.98,6.52
856,04/13/2022 09:30:00,17.89,2.09,6.52
857,04/13/2022 09:45:00,18.03,2.20,6.52
858,04/13/2022 10:00:00,18.13,1.97,6.52
859,04/13/2022 10:15:00,18.25,1.64,6.53
860,04/13/2022 10:30:00,18.41,1.58,6.53
861,04/13/2022 10:45:00,18.60,1.56,6.53
862,04/13/2022 11:00:00,18.89,1.69,6.53
863,04/13/2022 11:15:00,19.20,1.70,6.53
864,04/13/2022 11:30:00,19.51,1.73,6.53
865,04/13/2022 11:45:00,19.84,1.72,6.53
866,04/13/2022 12:00:00,20.08,1.61,6.53
867,04/13/2022 12:15:00,20.39,1.38,6.53
868,04/13/2022 12:30:00,20.63,1.30,6.54
869,04/13/2022 12:45:00,21.01,1.16,6.54
870,04/13/2022 13:00:00,21.37,0.86,6.54
871,04/13/2022 13:15:00,21.72,0.64,6.55
872,04/13/2022 13:30:00,22.08,0.31,6.55
873,04/13/2022 13:45:00,22.42,-0.13,6.56
874,04/13/2022 14:00:00,22.75,0.05,6.56
875,04/13/2022 14:15:00,23.11,-0.48,6.57
876,04/13/2022 14:30:00,23.45,-0.89,6.58
877,04/13/2022 14:45:00,23.79,-0.48,6.57
878,04/13/2022 15:00:00,24.15,-0.77,6.58
879,04/13/2022 15:15:00,24.46,-1.78,6.59
880,04/13/2022 15:30:00,24.73,-1.38,6.59
881,04/13/2022 15:45:00,24.97,-1.09,6.58
882,04/13/2022 16:00:00,25.14,0.50,6.56
883,04/13/2022 16:15:00,25.26,0.38,6.56
884,04/13/2022 16:30:00,25.36,-0.19,6.57
885,04/13/2022 16:45:00,25.38,-0.06,6.57
886,04/13/2022 17:00:00,25.26,0.19,6.56
887,04/13/2022 17:15:00,25.06,1.02,6.55
888,04/13/2022 17:30:00,24.87,1.30,6.54
889,04/13/2022 17:45:00,24.63,1.25,6.54
890,04/13/2022 18:00:00,24.39,0.63,6.55
891,04/13/2022 18:15:00,24.19,0.30,6.56
892,04/13/2022 18:30:00,23.95,0.45,6.56
893,04/13/2022 18:45:00,23.74,0.92,6.55
894,04/13/2022 19:00:00,23.52,1.05,6.54
895,04/13/2022 19:15:00,23.33,1.03,6.54
896,04/13/2022 19:30:00,23.11,1.27,6.54
897,04/13/2022 19:45:00,22.90,1.16,6.54
898,04/13/2022 20:00:00,22.68,1.11,6.54
899,04/13/2022 20:15:00,22.44,1.39,6.54
900,04/13/2022 20:30:00,22.23,1.33,6.54
901,04/13/2022 20:45:00,22.03,1.55,6.53
902,04/13/2022 21:00:00,21.87,1.73,6.53
903,04/13/2022 21:15:00,21.70,1.98,6.53
904,04/13/2022 21:30:00,21.53,2.03,6.52
905,04/13/2022 21:45:00,21.41,2.02,6.52
906,04/13/2022 22:00:00,21.27,1.97,6.53
907,04/13/2022 22:15:00,21.15,2.02,6.52
908,04/13/2022 22:30:00,21.03,1.98,6.52
909,04/13/2022 22:45:00,20.91,2.05,6.52
910,04/13/2022 23:00:00,20.79,1.95,6.52
911,04/13/2022 23:15:00,20.65,1.86,6.53
912,04/13/2022 23:30:00,20.53,1.84,6.53
913,04/13/2022 23:45:00,20.41,1.64,6.53
914,04/14/2022 00:00:00,20.32,1.42,6.53
915,04/14/2022 00:15:00,20.22,1.30,6.54
916,04/14/2022 00:30:00,20.13,1.31,6.53
917,04/14/2022 00:45:00,20.03,1.28,6.54
918,04/14/2022 01:00:00,19.94,1.36,6.53
919,04/14/2022 01:15:00,19.86,1.34,6.53
920,04/14/2022 01:30:00,19.79,1.39,6.53
921,04/14/2022 01:45:00,19.72,1.45,6.53
922,04/14/2022 02:00:00,19.67,1.61,6.53
923,04/14/2022 02:15:00,19.63,1.80,6.53
924,04/14/2022 02:30:00,19.58,1.97,6.52
925,04/14/2022 02:45:00,19.56,2.17,6.52
926,04/14/2022 03:00:00,19.51,2.33,6.52
927,04/14/2022 03:15:00,19.48,2.44,6.51
928,04/14/2022 03:30:00,19.44,2.53,6.51
929,04/14/2022 03:45:00,19.41,2.64,6.51
930,04/14/2022 04:00:00,19.39,2.72,6.51
931,04/14/2022 04:15:00,19.37,2.67,6.51
932,04/14/2022 04:30:00,19.34,2.58,6.51
933,04/14/2022 04:45:00,19.29,2.69,6.51
934,04/14/2022 05:00:00,19.27,2.95,6.51
935,04/14/2022 05:15:00,19.22,3.23,6.50
936,04/14/2022 05:30:00,19.17,3.48,6.50
937,04/14/2022 05:45:00,19.15,3.70,6.49
938,04/14/2022 06:00:00,19.10,4.06,6.49
939,04/14/2022 06:15:00,19.08,4.09,6.49
940,04/14/2022 06:30:00,19.03,4.20,6.48
941,04/14/2022 06:45:00,18.98,4.28,6.48
942,04/14/2022 07:00:00,18.96,4.48,6.48
943,04/14/2022 07:15:00,18.91,4.70,6.47
944,04/14/2022 07:30:00,18.87,4.52,6.48
945,04/14/2022 07:45:00,18.84,4.34,6.48
946,04/14/2022 08:00:00,18.82,4.14,6.48
947,04/14/2022 08:15:00,18.79,4.05,6.49
948,04/14/2022 08:30:00,18.77,3.94,6.49
949,04/14/2022 08:45:00,18.77,3.95,6.49
950,04/14/2022 09:00:00,18.79,3.98,6.49
951,04/14/2022 09:15:00,18.84,4.20,6.48
952,04/14/2022 09:30:00,18.96,4.16,6.48
953,04/14/2022 09:45:00,19.10,3.89,6.49
954,04/14/2022 10:00:00,19.20,3.28,6.50
955,04/14/2022 10:15:00,19.34,3.17,6.50
956,04/14/2022 10:30:00,19.48,3.19,6.50
957,04/14/2022 10:45:00,19.70,3.09,6.50
958,04/14/2022 11:00:00,19.94,3.23,6.50
959,04/14/2022 11:15:00,20.17,3.22,6.50
960,04/14/2022 11:30:00,20.41,3.16,6.50
961,04/14/2022 11:45:00,20.70,3.11,6.50
962,04/14/2022 12:00:00,20.89,3.16,6.50
963,04/14/2022 12:15:00,21.15,3.17,6.50
964,04/14/2022 12:30:00,21.44,3.41,6.50
965,04/14/2022 12:45:00,21.68,3.34,6.50
966,04/14/2022 13:00:00,21.89,3.39,6.50
967,04/14/2022 13:15:00,22.11,3.25,6.50
968,04/14/2022 13:30:00,22.42,2.97,6.51
969,04/14/2022 13:45:00,22.54,3.19,6.51
970,04/14/2022 14:00:00,22.68,3.38,6.50
971,04/14/2022 14:15:00,22.78,3.06,6.51
972,04/14/2022 14:30:00,22.90,2.89,6.51
973,04/14/2022 14:45:00,22.97,3.09,6.51
974,04/14/2022 15:00:00,23.04,2.67,6.52
975,04/14/2022 15:15:00,23.11,2.72,6.52
976,04/14/2022 15:30:00,23.16,2.67,6.52
977,04/14/2022 15:45:00,23.21,2.58,6.52
978,04/14/2022 16:00:00,23.21,2.55,6.52
979,04/14/2022 16:15:00,23.18,2.25,6.52
980,04/14/2022 16:30:00,23.16,2.03,6.53
981,04/14/2022 16:45:00,23.11,1.89,6.53
982,04/14/2022 17:00:00,23.04,1.67,6.53
983,04/14/2022 17:15:00,22.99,1.77,6.53
984,04/14/2022 17:30:00,22.94,1.83,6.53
985,04/14/2022 17:45:00,22.90,1.75,6.53
986,04/14/2022 18:00:00,22.82,1.44,6.54
987,04/14/2022 18:15:00,22.75,1.31,6.54
988,04/14/2022 18:30:00,22.68,0.95,6.54
989,04/14/2022 18:45:00,22.56,1.00,6.54
990,04/14/2022 19:00:00,22.44,0.97,6.54
991,04/14/2022 19:15:00,22.35,1.16,6.54
992,04/14/2022 19:30:00,22.23,1.55,6.53
993,04/14/2022 19:45:00,22.11,1.78,6.53
994,04/14/2022 20:00:00,21.99,1.84,6.53
995,04/14/2022 20:15:00,21.84,2.39,6.52
996,04/14/2022 20:30:00,21.72,2.95,6.51
997,04/14/2022 20:45:00,21.60,3.38,6.50
998,04/14/2022 21:00:00,21.51,4.05,6.49
999,04/14/2022 21:15:00,21.41,4.59,6.48
1000,04/14/2022 21:30:00,21.32,4.69,6.48
1001,04/14/2022 21:45:00,21.20,4.75,6.48
1002,04/14/2022 22:00:00,21.10,4.75,6.48
1003,04/14/2022 22:15:00,21.03,4.80,6.48
1004,04/14/2022 22:30:00,20.94,4.98,6.47
1005,04/14/2022 22:45:00,20.84,5.47,6.46
1006,04/14/2022 23:00:00,20.75,5.41,6.47
1007,04/14/2022 23:15:00,20.65,5.89,6.46
1008,04/14/2022 23:30:00,20.53,6.64,6.44
1009,04/14/2022 23:45:00,20.41,8.02,6.42
1010,04/15/2022 00:00:00,20.32,9.19,6.40
1011,04/15/2022 00:15:00,20.25,9.72,6.39
1012,04/15/2022 00:30:00,20.08,10.77,6.37
1013,04/15/2022 00:45:00,19.22,-3.95,6.62
1014,04/15/2022 01:00:00,18.96,-10.61,6.74
1015,04/15/2022 01:15:00,18.96,-12.66,6.77
