#,Date ,"Abs Pres, kPa (LGR S/N: 20853267, SEN S/N: 20853267)","Temp, °C (LGR S/N: 20853267, SEN S/N: 20853267)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
476,2/14/2022 13:30,103.101,12.69,102.461,0.065
477,2/14/2022 13:45,103.092,12.69,102.423,0.068
478,2/14/2022 14:00,103.069,12.787,102.393,0.069
479,2/14/2022 14:15,103.05,12.787,102.379,0.068
480,2/14/2022 14:30,103.064,12.883,102.409,0.067
481,2/14/2022 14:45,103.026,12.883,102.36,0.068
482,2/14/2022 15:00,103.055,12.883,102.351,0.072
483,2/14/2022 15:15,103.055,12.883,102.357,0.071
484,2/14/2022 15:30,103.069,12.787,102.244,0.084
485,2/14/2022 15:45,103.092,12.69,102.204,0.091
486,2/14/2022 16:00,103.101,12.69,102.168,0.095
487,2/14/2022 16:15,103.115,12.594,102.199,0.093
488,2/14/2022 16:30,103.157,12.497,102.225,0.095
489,2/14/2022 16:45,103.171,12.401,102.255,0.093
490,2/14/2022 17:00,103.189,12.207,102.28,0.093
491,2/14/2022 17:15,103.222,12.11,102.269,0.097
492,2/14/2022 17:30,103.236,12.013,102.272,0.098
493,2/14/2022 17:45,103.268,11.916,102.308,0.098
494,2/14/2022 18:00,103.282,11.819,102.337,0.096
495,2/14/2022 18:15,103.32,11.819,102.348,0.099
496,2/14/2022 18:30,103.362,11.722,102.397,0.098
497,2/14/2022 18:45,103.394,11.625,102.416,0.1
498,2/14/2022 19:00,103.427,11.528,102.428,0.102
499,2/14/2022 19:15,103.45,11.431,102.479,0.099
500,2/14/2022 19:30,103.492,11.334,102.481,0.103
501,2/14/2022 19:45,103.549,11.334,102.542,0.103
502,2/14/2022 20:00,103.543,11.236,102.548,0.102
503,2/14/2022 20:15,103.6,11.236,102.595,0.103
504,2/14/2022 20:30,103.643,11.334,102.645,0.102
505,2/14/2022 20:45,103.662,11.334,102.686,0.1
506,2/14/2022 21:00,103.723,11.236,102.707,0.104
507,2/14/2022 21:15,103.761,11.236,102.764,0.102
508,2/14/2022 21:30,103.803,11.139,102.81,0.101
509,2/14/2022 21:45,103.859,11.139,102.855,0.102
510,2/14/2022 22:00,103.888,11.139,102.919,0.099
511,2/14/2022 22:15,103.926,11.139,102.931,0.102
512,2/14/2022 22:30,103.93,11.041,102.915,0.104
513,2/14/2022 22:45,103.943,10.944,102.957,0.101
514,2/14/2022 23:00,103.962,10.944,102.953,0.103
515,2/14/2022 23:15,103.953,10.944,102.973,0.1
516,2/14/2022 23:30,103.976,10.846,102.986,0.101
517,2/14/2022 23:45,103.985,10.846,102.98,0.103
518,2/15/2022 0:00,103.985,10.846,102.993,0.101
519,2/15/2022 0:15,103.994,10.846,103.008,0.101
520,2/15/2022 0:30,104.013,10.846,103.013,0.102
521,2/15/2022 0:45,104.008,10.748,103.025,0.1
522,2/15/2022 1:00,103.998,10.748,103.026,0.099
523,2/15/2022 1:15,104.008,10.748,103.037,0.099
524,2/15/2022 1:30,104.017,10.748,103.061,0.098
525,2/15/2022 1:45,104.04,10.651,103.073,0.099
526,2/15/2022 2:00,104.069,10.651,103.092,0.1
527,2/15/2022 2:15,104.05,10.651,103.07,0.1
528,2/15/2022 2:30,104.05,10.651,103.116,0.095
529,2/15/2022 2:45,104.078,10.651,103.129,0.097
530,2/15/2022 3:00,104.082,10.553,103.13,0.097
531,2/15/2022 3:15,104.082,10.553,103.109,0.099
532,2/15/2022 3:30,104.11,10.553,103.164,0.097
533,2/15/2022 3:45,104.129,10.553,103.176,0.097
534,2/15/2022 4:00,104.152,10.455,103.22,0.095
535,2/15/2022 4:15,104.18,10.455,103.231,0.097
536,2/15/2022 4:30,104.19,10.455,103.23,0.098
537,2/15/2022 4:45,104.232,10.357,103.253,0.1
538,2/15/2022 5:00,104.241,10.357,103.286,0.097
539,2/15/2022 5:15,104.27,10.357,103.307,0.098
540,2/15/2022 5:30,104.302,10.259,103.351,0.097
541,2/15/2022 5:45,104.321,10.259,103.351,0.099
542,2/15/2022 6:00,104.311,10.259,103.351,0.098
543,2/15/2022 6:15,104.362,10.161,103.406,0.098
544,2/15/2022 6:30,104.4,10.161,103.416,0.1
545,2/15/2022 6:45,104.41,10.161,103.472,0.096
546,2/15/2022 7:00,104.457,10.161,103.505,0.097
547,2/15/2022 7:15,104.47,10.063,103.504,0.099
548,2/15/2022 7:30,104.48,10.063,103.526,0.097
549,2/15/2022 7:45,104.518,10.063,103.536,0.1
550,2/15/2022 8:00,104.565,10.063,103.562,0.102
551,2/15/2022 8:15,104.58,10.161,103.505,0.11
552,2/15/2022 8:30,104.603,10.063,103.486,0.114
553,2/15/2022 8:45,104.612,10.063,103.67,0.096
554,2/15/2022 9:00,104.608,10.161,103.719,0.091
555,2/15/2022 9:15,104.612,10.063,103.785,0.084
556,2/15/2022 9:30,104.65,10.063,103.826,0.084
557,2/15/2022 9:45,104.65,10.063,103.865,0.08
558,2/15/2022 10:00,104.688,10.063,103.891,0.081
559,2/15/2022 10:15,104.688,10.063,103.958,0.074
560,2/15/2022 10:30,104.682,10.455,103.946,0.075
561,2/15/2022 10:45,104.685,10.846,103.958,0.074
562,2/15/2022 11:00,104.674,11.139,104.036,0.065
563,2/15/2022 11:15,104.679,11.236,104.037,0.066
564,2/15/2022 11:30,104.68,11.431,104.026,0.067
565,2/15/2022 11:45,104.657,11.528,103.984,0.069
566,2/15/2022 12:00,104.644,11.625,103.972,0.069
567,2/15/2022 12:15,104.607,11.819,103.952,0.067
568,2/15/2022 12:30,104.589,12.013,103.938,0.066
569,2/15/2022 12:45,104.542,12.013,103.871,0.068
570,2/15/2022 13:00,104.519,12.11,103.813,0.072
571,2/15/2022 13:15,104.467,12.207,103.834,0.065
572,2/15/2022 13:30,104.435,12.304,103.824,0.062
573,2/15/2022 13:45,104.425,12.304,103.805,0.063
574,2/15/2022 14:00,104.397,12.304,103.746,0.066
575,2/15/2022 14:15,104.392,12.401,103.779,0.063
576,2/15/2022 14:30,104.388,12.497,103.772,0.063
577,2/15/2022 14:45,104.383,12.401,103.735,0.066
578,2/15/2022 15:00,104.355,12.401,103.713,0.066
579,2/15/2022 15:15,104.355,12.401,103.735,0.063
580,2/15/2022 15:30,104.359,12.304,103.601,0.077
581,2/15/2022 15:45,104.349,12.304,103.522,0.084
582,2/15/2022 16:00,104.359,12.304,103.466,0.091
583,2/15/2022 16:15,104.401,12.207,103.459,0.096
584,2/15/2022 16:30,104.438,12.013,103.463,0.099
585,2/15/2022 16:45,104.461,11.916,103.509,0.097
586,2/15/2022 17:00,104.475,11.819,103.512,0.098
587,2/15/2022 17:15,104.488,11.722,103.508,0.1
588,2/15/2022 17:30,104.502,11.625,103.493,0.103
589,2/15/2022 17:45,104.496,11.528,103.521,0.099
590,2/15/2022 18:00,104.519,11.431,103.526,0.101
591,2/15/2022 18:15,104.533,11.334,103.53,0.102
592,2/15/2022 18:30,104.528,11.236,103.508,0.104
593,2/15/2022 18:45,104.56,11.139,103.548,0.103
594,2/15/2022 19:00,104.579,11.139,103.536,0.106
595,2/15/2022 19:15,104.611,11.041,103.589,0.104
596,2/15/2022 19:30,104.653,10.944,103.618,0.106
597,2/15/2022 19:45,104.663,10.944,103.654,0.103
598,2/15/2022 20:00,104.667,10.846,103.657,0.103
599,2/15/2022 20:15,104.676,10.846,103.663,0.103
600,2/15/2022 20:30,104.695,10.846,103.684,0.103
601,2/15/2022 20:45,104.704,10.846,103.693,0.103
602,2/15/2022 21:00,104.727,10.748,103.716,0.103
603,2/15/2022 21:15,104.723,10.846,103.719,0.102
604,2/15/2022 21:30,104.723,10.846,103.694,0.105
605,2/15/2022 21:45,104.704,10.846,103.738,0.099
606,2/15/2022 22:00,104.723,10.846,103.731,0.101
607,2/15/2022 22:15,104.723,10.846,103.724,0.102
608,2/15/2022 22:30,104.723,10.846,103.753,0.099
609,2/15/2022 22:45,104.727,10.748,103.746,0.1
610,2/15/2022 23:00,104.737,10.748,103.763,0.099
611,2/15/2022 23:15,104.722,10.651,103.735,0.101
612,2/15/2022 23:30,104.693,10.651,103.724,0.099
613,2/15/2022 23:45,104.674,10.651,103.72,0.097
614,2/16/2022 0:00,104.697,10.553,103.704,0.101
615,2/16/2022 0:15,104.678,10.553,103.696,0.1
616,2/16/2022 0:30,104.678,10.553,103.692,0.101
617,2/16/2022 0:45,104.669,10.553,103.689,0.1
618,2/16/2022 1:00,104.65,10.553,103.664,0.101
619,2/16/2022 1:15,104.65,10.553,103.678,0.099
620,2/16/2022 1:30,104.644,10.455,103.681,0.098
621,2/16/2022 1:45,104.635,10.455,103.655,0.1
622,2/16/2022 2:00,104.606,10.455,103.657,0.097
623,2/16/2022 2:15,104.606,10.455,103.626,0.1
624,2/16/2022 2:30,104.61,10.357,103.637,0.099
625,2/16/2022 2:45,104.61,10.357,103.638,0.099
626,2/16/2022 3:00,104.591,10.357,103.607,0.1
627,2/16/2022 3:15,104.572,10.357,103.585,0.101
628,2/16/2022 3:30,104.548,10.259,103.574,0.099
629,2/16/2022 3:45,104.548,10.259,103.575,0.099
630,2/16/2022 4:00,104.557,10.259,103.586,0.099
631,2/16/2022 4:15,104.557,10.259,103.575,0.1
632,2/16/2022 4:30,104.557,10.259,103.585,0.099
633,2/16/2022 4:45,104.561,10.161,103.587,0.099
634,2/16/2022 5:00,104.576,10.259,103.574,0.102
635,2/16/2022 5:15,104.589,10.161,103.619,0.099
636,2/16/2022 5:30,104.589,10.161,103.62,0.099
637,2/16/2022 5:45,104.599,10.161,103.621,0.1
638,2/16/2022 6:00,104.608,10.161,103.61,0.102
639,2/16/2022 6:15,104.589,10.161,103.621,0.099
640,2/16/2022 6:30,104.603,10.063,103.653,0.097
641,2/16/2022 6:45,104.612,10.063,103.642,0.099
642,2/16/2022 7:00,104.622,10.063,103.642,0.1
643,2/16/2022 7:15,104.631,10.063,103.65,0.1
644,2/16/2022 7:30,104.641,10.063,103.667,0.099
645,2/16/2022 7:45,104.641,10.063,103.65,0.101
646,2/16/2022 8:00,104.659,10.063,103.646,0.103
647,2/16/2022 8:15,104.678,10.063,103.579,0.112
648,2/16/2022 8:30,104.678,10.063,103.598,0.11
649,2/16/2022 8:45,104.659,10.063,103.805,0.087
650,2/16/2022 9:00,104.665,10.161,103.909,0.077
651,2/16/2022 9:15,104.675,10.161,103.967,0.072
652,2/16/2022 9:30,104.684,10.161,103.993,0.07
653,2/16/2022 9:45,104.678,10.063,104.013,0.068
654,2/16/2022 10:00,104.694,10.161,104.021,0.069
655,2/16/2022 10:15,104.652,10.259,104.022,0.064
656,2/16/2022 10:30,104.614,10.748,104,0.063
657,2/16/2022 10:45,104.598,11.139,104.01,0.06
658,2/16/2022 11:00,104.586,11.431,104.002,0.06
659,2/16/2022 11:15,104.544,11.528,103.968,0.059
660,2/16/2022 11:30,104.508,11.916,103.923,0.06
661,2/16/2022 11:45,104.463,12.304,103.902,0.057
662,2/16/2022 12:00,104.412,12.594,103.885,0.054
663,2/16/2022 12:15,104.38,12.883,103.836,0.056
664,2/16/2022 12:30,104.339,13.173,103.796,0.055
665,2/16/2022 12:45,104.297,13.461,103.743,0.057
666,2/16/2022 13:00,104.235,13.558,103.673,0.057
667,2/16/2022 13:15,104.207,13.75,103.682,0.054
668,2/16/2022 13:30,104.169,13.75,103.629,0.055
669,2/16/2022 13:45,104.16,13.942,103.604,0.057
670,2/16/2022 14:00,104.122,14.134,103.583,0.055
671,2/16/2022 14:15,104.094,14.134,103.57,0.053
672,2/16/2022 14:30,104.108,14.038,103.518,0.06
673,2/16/2022 14:45,104.085,14.134,103.534,0.056
674,2/16/2022 15:00,104.056,14.134,103.502,0.057
675,2/16/2022 15:15,104.066,14.134,103.473,0.061
676,2/16/2022 15:30,104.075,13.942,103.41,0.068
677,2/16/2022 15:45,104.065,13.942,103.352,0.073
678,2/16/2022 16:00,104.042,14.038,103.332,0.072
679,2/16/2022 16:15,104.027,13.75,103.28,0.076
680,2/16/2022 16:30,104.017,13.558,103.265,0.077
681,2/16/2022 16:45,103.994,13.461,103.21,0.08
682,2/16/2022 17:00,103.998,13.365,103.206,0.081
683,2/16/2022 17:15,104.012,13.269,103.237,0.079
684,2/16/2022 17:30,104.035,13.173,103.242,0.081
685,2/16/2022 17:45,104.04,13.076,103.234,0.082
686,2/16/2022 18:00,104.063,12.98,103.202,0.088
687,2/16/2022 18:15,104.077,12.883,103.228,0.087
688,2/16/2022 18:30,104.115,12.883,103.272,0.086
689,2/16/2022 18:45,104.129,12.787,103.265,0.088
690,2/16/2022 19:00,104.119,12.787,103.243,0.089
691,2/16/2022 19:15,104.082,12.787,103.206,0.089
692,2/16/2022 19:30,104.082,12.787,103.206,0.089
693,2/16/2022 19:45,104.091,12.787,103.201,0.091
694,2/16/2022 20:00,104.091,12.787,103.169,0.094
695,2/16/2022 20:15,104.063,12.787,103.119,0.096
696,2/16/2022 20:30,104.048,12.69,103.079,0.099
697,2/16/2022 20:45,104.048,12.69,103.062,0.101
698,2/16/2022 21:00,104.052,12.594,103.073,0.1
699,2/16/2022 21:15,104.043,12.594,103.06,0.1
700,2/16/2022 21:30,104.038,12.497,103.036,0.102
701,2/16/2022 21:45,104.023,12.401,103.028,0.102
702,2/16/2022 22:00,104.004,12.401,102.996,0.103
703,2/16/2022 22:15,103.99,12.304,102.982,0.103
704,2/16/2022 22:30,103.99,12.304,102.962,0.105
705,2/16/2022 22:45,103.98,12.304,102.954,0.105
706,2/16/2022 23:00,103.975,12.207,102.969,0.103
707,2/16/2022 23:15,103.975,12.207,102.943,0.105
708,2/16/2022 23:30,103.951,12.11,102.943,0.103
709,2/16/2022 23:45,103.941,12.11,102.903,0.106
710,2/17/2022 0:00,103.908,12.013,102.905,0.102
711,2/17/2022 0:15,103.898,12.013,102.885,0.103
712,2/17/2022 0:30,103.898,12.013,102.892,0.103
713,2/17/2022 0:45,103.898,12.013,102.901,0.102
714,2/17/2022 1:00,103.898,12.013,102.874,0.104
715,2/17/2022 1:15,103.889,12.013,102.865,0.104
716,2/17/2022 1:30,103.87,12.013,102.868,0.102
717,2/17/2022 1:45,103.851,12.013,102.832,0.104
718,2/17/2022 2:00,103.837,12.11,102.827,0.103
719,2/17/2022 2:15,103.823,12.207,102.83,0.101
720,2/17/2022 2:30,103.786,12.207,102.815,0.099
721,2/17/2022 2:45,103.795,12.207,102.804,0.101
722,2/17/2022 3:00,103.743,12.304,102.764,0.1
723,2/17/2022 3:15,103.738,12.207,102.737,0.102
724,2/17/2022 3:30,103.71,12.207,102.718,0.101
725,2/17/2022 3:45,103.733,12.11,102.733,0.102
726,2/17/2022 4:00,103.724,12.11,102.715,0.103
727,2/17/2022 4:15,103.718,12.013,102.698,0.104
728,2/17/2022 4:30,103.718,12.013,102.698,0.104
729,2/17/2022 4:45,103.718,12.013,102.715,0.102
730,2/17/2022 5:00,103.69,12.013,102.708,0.1
731,2/17/2022 5:15,103.69,12.013,102.696,0.101
732,2/17/2022 5:30,103.68,12.013,102.687,0.101
733,2/17/2022 5:45,103.686,12.11,102.718,0.099
734,2/17/2022 6:00,103.695,12.11,102.722,0.099
735,2/17/2022 6:15,103.695,12.11,102.716,0.1
736,2/17/2022 6:30,103.667,12.11,102.696,0.099
737,2/17/2022 6:45,103.629,12.11,102.645,0.1
738,2/17/2022 7:00,103.634,12.207,102.662,0.099
739,2/17/2022 7:15,103.611,12.304,102.644,0.099
740,2/17/2022 7:30,103.569,12.401,102.63,0.096
741,2/17/2022 7:45,103.551,12.594,102.635,0.093
742,2/17/2022 8:00,103.546,12.69,102.67,0.089
743,2/17/2022 8:15,103.566,12.883,102.756,0.083
744,2/17/2022 8:30,103.533,12.98,102.805,0.074
745,2/17/2022 8:45,103.529,13.076,102.851,0.069
746,2/17/2022 9:00,103.505,13.173,102.855,0.066
747,2/17/2022 9:15,103.472,13.269,102.836,0.065
748,2/17/2022 9:30,103.477,13.365,102.862,0.063
749,2/17/2022 9:45,103.449,13.558,102.845,0.062
750,2/17/2022 10:00,103.435,13.654,102.848,0.06
751,2/17/2022 10:15,103.398,13.846,102.855,0.055
752,2/17/2022 10:30,103.384,14.134,102.826,0.057
753,2/17/2022 10:45,103.37,14.421,102.845,0.054
754,2/17/2022 11:00,103.36,14.613,102.803,0.057
755,2/17/2022 11:15,103.299,14.709,102.756,0.055
756,2/17/2022 11:30,103.289,14.9,102.725,0.058
757,2/17/2022 11:45,103.227,15.378,102.703,0.053
758,2/17/2022 12:00,103.222,15.282,102.666,0.057
759,2/17/2022 12:15,103.189,15.378,102.618,0.058
760,2/17/2022 12:30,103.108,15.473,102.56,0.056
761,2/17/2022 12:45,103.051,15.664,102.466,0.06
762,2/17/2022 13:00,102.989,15.76,102.419,0.058
763,2/17/2022 13:15,102.936,16.046,102.35,0.06
764,2/17/2022 13:30,102.884,16.141,102.297,0.06
765,2/17/2022 13:45,102.846,16.141,102.259,0.06
766,2/17/2022 14:00,102.804,15.855,102.198,0.062
767,2/17/2022 14:15,102.776,15.855,102.187,0.06
768,2/17/2022 14:30,102.743,15.76,102.136,0.062
769,2/17/2022 14:45,102.733,15.76,102.111,0.064
770,2/17/2022 15:00,102.685,16.141,102.07,0.063
771,2/17/2022 15:15,102.647,16.141,102.056,0.06
772,2/17/2022 15:30,102.647,16.141,102.029,0.063
773,2/17/2022 15:45,102.605,16.046,101.965,0.065
774,2/17/2022 16:00,102.581,15.951,101.924,0.067
775,2/17/2022 16:15,102.577,15.855,101.918,0.067
776,2/17/2022 16:30,102.558,15.664,101.85,0.072
777,2/17/2022 16:45,102.531,15.473,101.821,0.072
778,2/17/2022 17:00,102.536,14.996,101.813,0.074
779,2/17/2022 17:15,102.517,14.996,101.761,0.077
780,2/17/2022 17:30,102.484,14.9,101.729,0.077
781,2/17/2022 17:45,102.499,14.613,101.72,0.08
782,2/17/2022 18:00,102.47,14.421,101.672,0.081
783,2/17/2022 18:15,102.461,14.421,101.654,0.082
784,2/17/2022 18:30,102.447,14.325,101.639,0.082
785,2/17/2022 18:45,102.442,14.23,101.617,0.084
786,2/17/2022 19:00,102.447,14.134,101.595,0.087
787,2/17/2022 19:15,102.442,14.038,101.591,0.087
788,2/17/2022 19:30,102.409,13.942,101.576,0.085
789,2/17/2022 19:45,102.399,13.942,101.535,0.088
790,2/17/2022 20:00,102.366,13.846,101.513,0.087
791,2/17/2022 20:15,102.356,13.846,101.495,0.088
792,2/17/2022 20:30,102.3,13.846,101.469,0.085
793,2/17/2022 20:45,102.3,13.846,101.447,0.087
794,2/17/2022 21:00,102.3,13.846,101.414,0.09
795,2/17/2022 21:15,102.295,13.75,101.429,0.088
796,2/17/2022 21:30,102.271,13.846,101.422,0.087
797,2/17/2022 21:45,102.224,13.846,101.396,0.085
798,2/17/2022 22:00,102.182,13.942,101.356,0.084
799,2/17/2022 22:15,102.2,13.942,101.349,0.087
800,2/17/2022 22:30,102.182,13.942,101.356,0.084
801,2/17/2022 22:45,102.167,14.038,101.364,0.082
802,2/17/2022 23:00,102.12,14.038,101.308,0.083
803,2/17/2022 23:15,102.125,14.134,101.293,0.085
804,2/17/2022 23:30,102.106,14.134,101.271,0.085
805,2/17/2022 23:45,102.096,14.134,101.308,0.08
806,2/18/2022 0:00,102.092,14.23,101.253,0.086
807,2/18/2022 0:15,102.101,14.23,101.264,0.085
808,2/18/2022 0:30,102.073,14.23,101.249,0.084
809,2/18/2022 0:45,102.078,14.325,101.219,0.088
810,2/18/2022 1:00,102.021,14.325,101.157,0.088
811,2/18/2022 1:15,101.983,14.325,101.12,0.088
812,2/18/2022 1:30,101.95,14.421,101.08,0.089
813,2/18/2022 1:45,101.931,14.421,101.062,0.089
814,2/18/2022 2:00,101.874,14.421,101.006,0.089
815,2/18/2022 2:15,101.865,14.421,100.98,0.09
816,2/18/2022 2:30,101.798,14.421,100.95,0.087
817,2/18/2022 2:45,101.779,14.421,100.924,0.087
818,2/18/2022 3:00,101.756,14.517,100.902,0.087
819,2/18/2022 3:15,101.727,14.517,100.92,0.082
820,2/18/2022 3:30,101.732,14.613,100.908,0.084
821,2/18/2022 3:45,101.694,14.613,100.904,0.081
822,2/18/2022 4:00,101.675,14.613,100.878,0.081
823,2/18/2022 4:15,101.675,14.613,100.87,0.082
824,2/18/2022 4:30,101.637,14.613,100.822,0.083
825,2/18/2022 4:45,101.59,14.613,100.767,0.084
826,2/18/2022 5:00,101.585,14.709,100.782,0.082
827,2/18/2022 5:15,101.585,14.709,100.808,0.079
828,2/18/2022 5:30,101.661,14.709,100.838,0.084
829,2/18/2022 5:45,101.67,14.709,100.8,0.089
830,2/18/2022 6:00,103.857,14.517,100.852,0.307
831,2/18/2022 6:15,103.324,16.237,100.767,0.261
832,2/18/2022 6:30,102.86,17.094,100.8,0.21
833,2/18/2022 6:45,102.609,17.189,100.848,0.18
834,2/18/2022 7:00,102.454,16.903,100.83,0.166
835,2/18/2022 7:15,102.26,16.808,100.756,0.154
836,2/18/2022 7:30,102.27,16.808,100.834,0.147
837,2/18/2022 7:45,102.247,16.713,100.867,0.141
838,2/18/2022 8:00,102.285,16.713,100.933,0.138
839,2/18/2022 8:15,102.266,16.713,100.94,0.135
840,2/18/2022 8:30,102.247,16.713,100.951,0.132
841,2/18/2022 8:45,102.247,16.713,101.008,0.127
842,2/18/2022 9:00,102.247,16.713,101.015,0.126
843,2/18/2022 9:15,102.199,16.713,101.053,0.117
844,2/18/2022 9:30,102.185,16.808,101.066,0.114
845,2/18/2022 9:45,102.161,16.903,101.091,0.109
846,2/18/2022 10:00,102.155,16.999,101.145,0.103
847,2/18/2022 10:15,102.141,17.094,101.098,0.107
848,2/18/2022 10:30,102.117,16.999,101.135,0.1
849,2/18/2022 10:45,102.123,16.903,101.185,0.096
850,2/18/2022 11:00,102.231,16.999,101.173,0.108
851,2/18/2022 11:15,102.273,17.094,101.163,0.113
852,2/18/2022 11:30,102.294,16.713,101.158,0.116
853,2/18/2022 11:45,102.291,16.427,101.135,0.118
854,2/18/2022 12:00,102.233,16.618,101.181,0.107
855,2/18/2022 12:15,102.197,17.094,101.158,0.106
856,2/18/2022 12:30,102.154,17.189,101.127,0.105
857,2/18/2022 12:45,102.237,16.713,101.175,0.108
858,2/18/2022 13:00,102.258,16.332,101.171,0.111
859,2/18/2022 13:15,102.259,16.141,101.224,0.106
860,2/18/2022 13:30,102.268,16.141,101.226,0.106
861,2/18/2022 13:45,102.259,16.141,101.247,0.103
862,2/18/2022 14:00,102.254,16.237,101.268,0.101
863,2/18/2022 14:15,102.24,16.141,101.253,0.101
864,2/18/2022 14:30,102.249,16.141,101.254,0.102
865,2/18/2022 14:45,102.292,16.046,101.266,0.105
866,2/18/2022 15:00,102.302,16.046,101.297,0.103
867,2/18/2022 15:15,102.354,15.951,101.32,0.106
868,2/18/2022 15:30,102.397,15.855,101.341,0.108
869,2/18/2022 15:45,102.406,15.855,101.31,0.112
870,2/18/2022 16:00,102.421,15.76,101.36,0.108
871,2/18/2022 16:15,102.43,15.76,101.353,0.11
872,2/18/2022 16:30,102.454,15.664,101.334,0.114
873,2/18/2022 16:45,102.478,15.569,101.363,0.114
874,2/18/2022 17:00,102.483,15.473,101.354,0.115
875,2/18/2022 17:15,102.502,15.473,101.376,0.115
876,2/18/2022 17:30,102.545,15.378,101.405,0.116
877,2/18/2022 17:45,102.583,15.378,101.415,0.119
878,2/18/2022 18:00,102.616,15.282,101.446,0.119
879,2/18/2022 18:15,102.645,15.282,101.458,0.121
880,2/18/2022 18:30,102.649,15.187,101.465,0.121
881,2/18/2022 18:45,102.702,15.091,101.504,0.122
882,2/18/2022 19:00,102.74,15.091,101.564,0.12
883,2/18/2022 19:15,102.763,14.996,101.565,0.122
884,2/18/2022 19:30,102.801,14.996,101.621,0.12
885,2/18/2022 19:45,102.83,14.996,101.622,0.123
886,2/18/2022 20:00,102.834,14.9,101.628,0.123
887,2/18/2022 20:15,102.872,14.9,101.628,0.127
888,2/18/2022 20:30,102.891,14.9,101.644,0.127
889,2/18/2022 20:45,102.906,14.804,101.677,0.125
890,2/18/2022 21:00,102.948,14.709,101.721,0.125
891,2/18/2022 21:15,102.977,14.709,101.715,0.129
892,2/18/2022 21:30,103.01,14.613,101.737,0.13
893,2/18/2022 21:45,103.034,14.517,101.78,0.128
894,2/18/2022 22:00,103.062,14.517,101.802,0.129
895,2/18/2022 22:15,103.076,14.421,101.822,0.128
896,2/18/2022 22:30,103.081,14.325,101.819,0.129
897,2/18/2022 22:45,103.1,14.325,101.837,0.129
898,2/18/2022 23:00,103.114,14.23,101.835,0.131
899,2/18/2022 23:15,103.123,14.23,101.832,0.132
900,2/18/2022 23:30,103.119,14.134,101.844,0.13
901,2/18/2022 23:45,103.109,14.134,101.819,0.132
902,2/19/2022 0:00,103.085,14.038,101.803,0.131
903,2/19/2022 0:15,103.123,14.038,101.829,0.132
904,2/19/2022 0:30,103.1,13.942,101.822,0.13
905,2/19/2022 0:45,103.128,13.942,101.831,0.132
906,2/19/2022 1:00,103.104,13.846,101.799,0.133
907,2/19/2022 1:15,103.104,13.846,101.806,0.132
908,2/19/2022 1:30,103.109,13.75,101.847,0.129
909,2/19/2022 1:45,103.118,13.75,101.817,0.133
910,2/19/2022 2:00,103.104,13.654,101.799,0.133
911,2/19/2022 2:15,103.113,13.654,101.816,0.132
912,2/19/2022 2:30,103.09,13.558,101.803,0.131
913,2/19/2022 2:45,103.066,13.461,101.793,0.13
914,2/19/2022 3:00,103.089,13.365,101.818,0.13
915,2/19/2022 3:15,103.094,13.269,101.799,0.132
916,2/19/2022 3:30,103.051,13.173,101.793,0.128
917,2/19/2022 3:45,103.06,13.173,101.776,0.131
918,2/19/2022 4:00,103.055,13.076,101.773,0.131
919,2/19/2022 4:15,103.055,13.076,101.79,0.129
920,2/19/2022 4:30,103.084,13.076,101.817,0.129
921,2/19/2022 4:45,103.06,12.98,101.81,0.128
922,2/19/2022 5:00,103.064,12.883,101.812,0.128
923,2/19/2022 5:15,103.064,12.883,101.808,0.128
924,2/19/2022 5:30,103.083,12.883,101.832,0.128
925,2/19/2022 5:45,103.078,12.787,101.814,0.129
926,2/19/2022 6:00,103.069,12.787,101.805,0.129
927,2/19/2022 6:15,103.088,12.787,101.821,0.129
928,2/19/2022 6:30,103.082,12.69,101.832,0.128
929,2/19/2022 6:45,103.115,12.594,101.847,0.129
930,2/19/2022 7:00,103.144,12.594,101.88,0.129
931,2/19/2022 7:15,103.163,12.594,101.9,0.129
932,2/19/2022 7:30,103.163,12.594,101.906,0.128
933,2/19/2022 7:45,103.181,12.594,101.93,0.128
934,2/19/2022 8:00,103.205,12.69,101.95,0.128
935,2/19/2022 8:15,103.248,12.594,101.951,0.132
936,2/19/2022 8:30,103.276,12.594,102.096,0.12
937,2/19/2022 8:45,103.286,12.594,102.173,0.114
938,2/19/2022 9:00,103.295,12.594,102.215,0.11
939,2/19/2022 9:15,103.28,12.497,102.284,0.102
940,2/19/2022 9:30,103.299,12.497,102.36,0.096
941,2/19/2022 9:45,103.294,12.401,102.365,0.095
