#,Date,"Low Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","High Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","Temp, °C (LGR S/N: 21551159, SEN S/N: 21551159)",Specific_Conductance
599,4/27/2023 16:30,0,0,18.68,0
600,4/27/2023 16:45,0,0,18.5,0
601,4/27/2023 17:00,0,0,18.43,0
602,4/27/2023 17:15,0,0,18.5,0
603,4/27/2023 17:30,0,0,18.59,0
604,4/27/2023 17:45,0,0,18.57,0
605,4/27/2023 18:00,0,0,18.52,0
606,4/27/2023 18:15,0,0,18.43,0
607,4/27/2023 18:30,0,0,18.41,0
608,4/27/2023 18:45,0,0,18.25,0
609,4/27/2023 19:00,0,0,18.06,0
610,4/27/2023 19:15,0,0,17.83,0
611,4/27/2023 19:30,0,0,17.61,0
612,4/27/2023 19:45,0,0,17.4,0
613,4/27/2023 20:00,0,0,17.22,0
614,4/27/2023 20:15,0,0,17.01,0
615,4/27/2023 20:30,0,0,16.75,0
616,4/27/2023 20:45,0,0,16.53,0
617,4/27/2023 21:00,0,0,16.37,0
618,4/27/2023 21:15,0,0,16.26,0
619,4/27/2023 21:30,0,0,16.21,0
620,4/27/2023 21:45,0,0,16.16,0
621,4/27/2023 22:00,0,0,16.17,0
622,4/27/2023 22:15,0,0,16.23,0
623,4/27/2023 22:30,0,0,16.3,0
624,4/27/2023 22:45,0,0,16.33,0
625,4/27/2023 23:00,0,0,16.31,0
626,4/27/2023 23:15,0,0,16.33,0
627,4/27/2023 23:30,0,0,16.41,0
628,4/27/2023 23:45,0,0,16.44,0
629,4/28/2023 0:00,0,0,16.47,0
630,4/28/2023 0:15,0,0,16.44,0
631,4/28/2023 0:30,0,0,16.47,0
632,4/28/2023 0:45,0,0,16.48,0
633,4/28/2023 1:00,0,0,16.46,0
634,4/28/2023 1:15,0,0,16.46,0
635,4/28/2023 1:30,0,0,16.49,0
636,4/28/2023 1:45,0,0,16.54,0
637,4/28/2023 2:00,0,0,16.65,0
638,4/28/2023 2:15,0,0,16.77,0
639,4/28/2023 2:30,0,0,16.84,0
640,4/28/2023 2:45,0,0,16.86,0
641,4/28/2023 3:00,0,0,16.88,0
642,4/28/2023 3:15,0,0,16.86,0
643,4/28/2023 3:30,0,0,16.84,0
644,4/28/2023 3:45,0,0,16.85,0
645,4/28/2023 4:00,0,0,16.89,0
646,4/28/2023 4:15,0,0,16.9,0
647,4/28/2023 4:30,0,0,16.93,0
648,4/28/2023 4:45,0,0,16.93,0
649,4/28/2023 5:00,0,0,16.94,0
650,4/28/2023 5:15,0,0,16.95,0
651,4/28/2023 5:30,0,0,16.98,0
652,4/28/2023 5:45,0,0,17.12,0
653,4/28/2023 6:00,0,0,17.25,0
654,4/28/2023 6:15,0,0,17.37,0
655,4/28/2023 6:30,0,0,17.48,0
656,4/28/2023 6:45,0,0,17.46,0
657,4/28/2023 7:00,0,0,17.42,0
658,4/28/2023 7:15,0,0,17.49,0
659,4/28/2023 7:30,0,0,17.73,0
660,4/28/2023 7:45,0,0,17.9,0
661,4/28/2023 8:00,0,0,17.96,0
662,4/28/2023 8:15,0,0,18.08,0
663,4/28/2023 8:30,0,0,18.25,0
664,4/28/2023 8:45,0,0,18.42,0
665,4/28/2023 9:00,0,0,18.62,0
666,4/28/2023 9:15,0,0,18.79,0
667,4/28/2023 9:30,0,0,18.76,0
668,4/28/2023 9:45,0,0,18.76,0
669,4/28/2023 10:00,0,0,18.71,0
670,4/28/2023 10:15,0,0,18.51,0
671,4/28/2023 10:30,0,0,18.41,0
672,4/28/2023 10:45,0,0,18.45,0
673,4/28/2023 11:00,0,0,18.63,0
674,4/28/2023 11:15,0,0,18.71,0
675,4/28/2023 11:30,0,0,18.67,0
676,4/28/2023 11:45,0,0,18.89,0
677,4/28/2023 12:00,0,0,19.24,0
678,4/28/2023 12:15,0,0,19.57,0
679,4/28/2023 12:30,0,0,20.21,0
680,4/28/2023 12:45,0,0,20.55,0
681,4/28/2023 13:00,0,0,20.49,0
682,4/28/2023 13:15,0,0,21.3,0
683,4/28/2023 13:30,0,0,22.79,0
684,4/28/2023 13:45,0,0,23.73,0
685,4/28/2023 14:00,0,0,23.34,0
686,4/28/2023 14:15,0,0,24.64,0
687,4/28/2023 14:30,0,0,26.29,0
688,4/28/2023 14:45,0,0,28.76,0
689,4/28/2023 15:00,0,0,29.32,0
690,4/28/2023 15:15,0,0,29.3,0
691,4/28/2023 15:30,0,0,28.03,0
692,4/28/2023 15:45,0,0,29.19,0
693,4/28/2023 16:00,0,0,28.59,0
694,4/28/2023 16:15,0,0,28.68,0
695,4/28/2023 16:30,0,0,30.04,0
696,4/28/2023 16:45,0,0,31.07,0
697,4/28/2023 17:00,0,0,31.17,0
698,4/28/2023 17:15,0,0,29.83,0
699,4/28/2023 17:30,0,0,28.14,0
700,4/28/2023 17:45,0,0,26.92,0
701,4/28/2023 18:00,0,0,26.09,0
702,4/28/2023 18:15,0,0,27.11,0
703,4/28/2023 18:30,0,0,27.62,0
704,4/28/2023 18:45,0,0,26.88,0
705,4/28/2023 19:00,0,0,25.89,0
706,4/28/2023 19:15,0,0,25.04,0
707,4/28/2023 19:30,0,0,24.32,0
708,4/28/2023 19:45,0,0,23.61,0
709,4/28/2023 20:00,0,0,22.98,0
710,4/28/2023 20:15,0,0,22.44,0
711,4/28/2023 20:30,0,0,22.08,0
712,4/28/2023 20:45,0,0,21.92,0
713,4/28/2023 21:00,0,0,21.7,0
714,4/28/2023 21:15,0,0,21.57,0
715,4/28/2023 21:30,0,0,21.49,0
716,4/28/2023 21:45,0,0,20.17,0
717,4/28/2023 22:00,0,0,19.06,0
718,4/28/2023 22:15,0,0,18.46,0
719,4/28/2023 22:30,0,0,18.17,0
720,4/28/2023 22:45,0,0,17.96,0
721,4/28/2023 23:00,0,0,17.96,0
722,4/28/2023 23:15,0,0,17.99,0
723,4/28/2023 23:30,0,0,18.01,0
724,4/28/2023 23:45,0,0,17.91,0
725,4/29/2023 0:00,0,0,17.72,0
726,4/29/2023 0:15,0,0,17.53,0
727,4/29/2023 0:30,0,0,17.52,0
728,4/29/2023 0:45,0,0,17.59,0
729,4/29/2023 1:00,0,0,17.53,0
730,4/29/2023 1:15,0,0,17.46,0
731,4/29/2023 1:30,0,0,17.4,0
732,4/29/2023 1:45,0,0,17.31,0
733,4/29/2023 2:00,0,0,17.2,0
734,4/29/2023 2:15,0,0,17.07,0
735,4/29/2023 2:30,0,0,17.01,0
736,4/29/2023 2:45,0,0,17.05,0
737,4/29/2023 3:00,0,0,17.11,0
738,4/29/2023 3:15,0,0,17.19,0
739,4/29/2023 3:30,0,0,17.23,0
740,4/29/2023 3:45,0,0,17.3,0
741,4/29/2023 4:00,0,0,17.32,0
742,4/29/2023 4:15,0,0,17.36,0
743,4/29/2023 4:30,0,0,17.4,0
744,4/29/2023 4:45,0,0,17.4,0
745,4/29/2023 5:00,0,0,17.42,0
746,4/29/2023 5:15,0,0,17.41,0
747,4/29/2023 5:30,0,0,17.38,0
748,4/29/2023 5:45,0,0,17.37,0
749,4/29/2023 6:00,0,0,17.37,0
750,4/29/2023 6:15,0,0,17.36,0
751,4/29/2023 6:30,0,0,17.35,0
752,4/29/2023 6:45,0,0,17.28,0
753,4/29/2023 7:00,0,0,17.26,0
754,4/29/2023 7:15,0,0,17.23,0
755,4/29/2023 7:30,0,0,17.21,0
756,4/29/2023 7:45,0,0,17.17,0
757,4/29/2023 8:00,0,0,17.19,0
758,4/29/2023 8:15,0,0,17.16,0
759,4/29/2023 8:30,0,0,17.17,0
760,4/29/2023 8:45,0,0,17.28,0
761,4/29/2023 9:00,0,0,17.37,0
762,4/29/2023 9:15,0,0,17.47,0
763,4/29/2023 9:30,0,0,17.63,0
764,4/29/2023 9:45,0,0,17.79,0
765,4/29/2023 10:00,0,0,18.01,0
766,4/29/2023 10:15,0,0,18.25,0
767,4/29/2023 10:30,0,0,18.5,0
768,4/29/2023 10:45,0,0,18.66,0
769,4/29/2023 11:00,0,0,18.94,0
770,4/29/2023 11:15,0,0,19.37,0
771,4/29/2023 11:30,0,0,19.81,0
772,4/29/2023 11:45,0,0,20.23,0
773,4/29/2023 12:00,0,0,20.5,0
774,4/29/2023 12:15,0,0,20.91,0
775,4/29/2023 12:30,0,0,21.43,0
776,4/29/2023 12:45,0,0,21.92,0
777,4/29/2023 13:00,0,0,22.17,0
778,4/29/2023 13:15,0,0,22.68,0
779,4/29/2023 13:30,0,0,23.47,0
780,4/29/2023 13:45,0,0,24.95,0
781,4/29/2023 14:00,0,0,25.51,0
782,4/29/2023 14:15,0,0,26.53,0
783,4/29/2023 14:30,0,0,27.91,0
784,4/29/2023 14:45,0,0,28.36,0
785,4/29/2023 15:00,0,0,28.81,0
786,4/29/2023 15:15,0,0,29.61,0
787,4/29/2023 15:30,0,0,30.09,0
788,4/29/2023 15:45,0,0,30.12,0
789,4/29/2023 16:00,0,0,29.56,0
790,4/29/2023 16:15,0,0,29.59,0
791,4/29/2023 16:30,0,0,29.65,0
792,4/29/2023 16:45,0,0,29.61,0
793,4/29/2023 17:00,0,0,29.51,0
794,4/29/2023 17:15,0,0,29.4,0
795,4/29/2023 17:30,0,0,29.27,0
796,4/29/2023 17:45,0,0,28.76,0
797,4/29/2023 18:00,0,0,28.1,0
798,4/29/2023 18:15,0,0,27.51,0
799,4/29/2023 18:30,0,0,26.92,0
800,4/29/2023 18:45,0,0,26.38,0
801,4/29/2023 19:00,0,0,25.95,0
802,4/29/2023 19:15,0,0,25.57,0
803,4/29/2023 19:30,0,0,25.19,0
804,4/29/2023 19:45,0,0,24.79,0
805,4/29/2023 20:00,0,0,24.37,0
806,4/29/2023 20:15,0,0,24,0
807,4/29/2023 20:30,0,0,23.66,0
808,4/29/2023 20:45,0,0,23.37,0
809,4/29/2023 21:00,0,0,23.11,0
810,4/29/2023 21:15,0,0,22.9,0
811,4/29/2023 21:30,0,0,22.69,0
812,4/29/2023 21:45,0,0,22.47,0
813,4/29/2023 22:00,0,0,22.25,0
814,4/29/2023 22:15,0,0,22.09,0
815,4/29/2023 22:30,0,0,21.97,0
816,4/29/2023 22:45,0,0,21.86,0
817,4/29/2023 23:00,0,0,21.76,0
818,4/29/2023 23:15,0,0,21.71,0
819,4/29/2023 23:30,0,0,21.72,0
820,4/29/2023 23:45,0,0,21.74,0
821,4/30/2023 0:00,0,0,21.7,0
822,4/30/2023 0:15,0,0,21.65,0
823,4/30/2023 0:30,0,0,21.62,0
824,4/30/2023 0:45,0,0,21.59,0
825,4/30/2023 1:00,0,0,21.51,0
826,4/30/2023 1:15,0,0,21.43,0
827,4/30/2023 1:30,0,0,21.4,0
828,4/30/2023 1:45,0,0,21.35,0
829,4/30/2023 2:00,0,0,21.29,0
830,4/30/2023 2:15,0,0,21.25,0
831,4/30/2023 2:30,0,0,21.22,0
832,4/30/2023 2:45,0,0,21.18,0
833,4/30/2023 3:00,0,0,21.14,0
834,4/30/2023 3:15,0,0,21.07,0
835,4/30/2023 3:30,0,0,20.88,0
836,4/30/2023 3:45,0,0,20.64,0
837,4/30/2023 4:00,0,0,20.34,0
838,4/30/2023 4:15,0,0,20.07,0
839,4/30/2023 4:30,0,0,19.92,0
840,4/30/2023 4:45,0,0,19.74,0
841,4/30/2023 5:00,0,0,19.5,0
842,4/30/2023 5:15,0,0,19.29,0
843,4/30/2023 5:30,0,0,19.19,0
844,4/30/2023 5:45,0,0,19.13,0
845,4/30/2023 6:00,0,0,19.06,0
846,4/30/2023 6:15,0,0,19.06,0
847,4/30/2023 6:30,0,0,19.05,0
848,4/30/2023 6:45,0,0,19.03,0
849,4/30/2023 7:00,0,0,18.94,0
850,4/30/2023 7:15,0,0,18.89,0
851,4/30/2023 7:30,0,0,18.97,0
852,4/30/2023 7:45,0,0,19.23,0
853,4/30/2023 8:00,0,0,19.5,0
854,4/30/2023 8:15,0,0,19.63,0
855,4/30/2023 8:30,0,0,19.84,0
856,4/30/2023 8:45,0,0,20.17,0
857,4/30/2023 9:00,0,0,20.5,0
858,4/30/2023 9:15,0,0,20.62,0
859,4/30/2023 9:30,0,0,20.83,0
860,4/30/2023 9:45,0,0,21.15,0
861,4/30/2023 10:00,0,0,21.81,0
862,4/30/2023 10:15,0,0,22.35,0
863,4/30/2023 10:30,0,0,22.65,0
864,4/30/2023 10:45,0,0,22.53,0
865,4/30/2023 11:00,0,0,22.33,0
866,4/30/2023 11:15,0,0,21.96,0
867,4/30/2023 11:30,0,0,21.77,0
868,4/30/2023 11:45,0,0,21.79,0
869,4/30/2023 12:00,0,0,21.86,0
870,4/30/2023 12:15,0,0,21.67,0
871,4/30/2023 12:30,0,0,21.45,0
872,4/30/2023 12:45,0,0,21.54,0
873,4/30/2023 13:00,0,0,22.29,0
874,4/30/2023 13:15,0,0,22.96,0
875,4/30/2023 13:30,0,0,24.06,0
876,4/30/2023 13:45,0,0,24.91,0
877,4/30/2023 14:00,0,0,26.66,0
878,4/30/2023 14:15,0,0,28.05,0
879,4/30/2023 14:30,0,0,28.17,0
880,4/30/2023 14:45,0,0,27.26,0
881,4/30/2023 15:00,0,0,28.36,0
882,4/30/2023 15:15,0,0,29.12,0
883,4/30/2023 15:30,0,0,28.8,0
884,4/30/2023 15:45,0,0,27.15,0
885,4/30/2023 16:00,0,0,23.63,0
886,4/30/2023 16:15,0,0,21.76,0
887,4/30/2023 16:30,0,0,20.98,0
888,4/30/2023 16:45,0,0,20.64,0
889,4/30/2023 17:00,0,0,20.81,0
890,4/30/2023 17:15,0,0,20.94,0
891,4/30/2023 17:30,0,0,20.87,0
892,4/30/2023 17:45,0,0,20.62,0
893,4/30/2023 18:00,0,0,20.45,0
894,4/30/2023 18:15,0,0,20.21,0
895,4/30/2023 18:30,0,0,19.89,0
896,4/30/2023 18:45,0,0,19.83,0
897,4/30/2023 19:00,0,0,19.73,0
898,4/30/2023 19:15,0,0,19.47,0
899,4/30/2023 19:30,0,0,19.24,0
900,4/30/2023 19:45,0,0,19.08,0
901,4/30/2023 20:00,0,0,18.85,0
902,4/30/2023 20:15,0,0,18.68,0
903,4/30/2023 20:30,0,0,18.57,0
904,4/30/2023 20:45,0,0,18.52,0
905,4/30/2023 21:00,0,0,18.53,0
906,4/30/2023 21:15,0,0,18.48,0
907,4/30/2023 21:30,0,0,18.4,0
908,4/30/2023 21:45,0,0,18.34,0
909,4/30/2023 22:00,0,0,18.27,0
910,4/30/2023 22:15,0,0,18.19,0
911,4/30/2023 22:30,0,0,18.09,0
912,4/30/2023 22:45,0,0,18.03,0
913,4/30/2023 23:00,0,0,17.9,0
914,4/30/2023 23:15,0,0,17.89,0
915,4/30/2023 23:30,0,0,17.91,0
916,4/30/2023 23:45,0,0,17.43,0
917,5/1/2023 0:00,0,0,16.72,0
918,5/1/2023 0:15,0,0,16.21,0
919,5/1/2023 0:30,0,0,15.81,0
920,5/1/2023 0:45,0,0,15.54,0
921,5/1/2023 1:00,0,0,15.37,0
922,5/1/2023 1:15,0,0,15.22,0
923,5/1/2023 1:30,0,0,14.97,0
924,5/1/2023 1:45,0,0,14.8,0
925,5/1/2023 2:00,0,0,14.68,0
926,5/1/2023 2:15,0,0,14.56,0
927,5/1/2023 2:30,0,0,14.38,0
928,5/1/2023 2:45,0,0,14.28,0
929,5/1/2023 3:00,0,0,14.14,0
930,5/1/2023 3:15,0,0,13.9,0
931,5/1/2023 3:30,0,0,13.44,0
932,5/1/2023 3:45,0,0,12.98,0
933,5/1/2023 4:00,0,0,12.56,0
934,5/1/2023 4:15,0,0,12.2,0
935,5/1/2023 4:30,0,0,11.89,0
936,5/1/2023 4:45,0,0,11.66,0
937,5/1/2023 5:00,0,0,11.5,0
938,5/1/2023 5:15,0,0,11.3,0
939,5/1/2023 5:30,0,0,11.06,0
940,5/1/2023 5:45,0,0,10.84,0
941,5/1/2023 6:00,0,0,10.71,0
942,5/1/2023 6:15,0,0,10.61,0
943,5/1/2023 6:30,0,0,10.55,0
944,5/1/2023 6:45,0,0,10.57,0
945,5/1/2023 7:00,0,0,10.6,0
946,5/1/2023 7:15,0,0,10.63,0
947,5/1/2023 7:30,0,0,10.72,0
948,5/1/2023 7:45,0,0,10.88,0
949,5/1/2023 8:00,0,0,11.23,0
950,5/1/2023 8:15,0,0,11.65,0
951,5/1/2023 8:30,0,0,12.1,0
952,5/1/2023 8:45,0,0,12.82,0
953,5/1/2023 9:00,0,0,13.48,0
954,5/1/2023 9:15,0,0,14.14,0
955,5/1/2023 9:30,0,0,14.94,0
956,5/1/2023 9:45,0,0,15.17,0
957,5/1/2023 10:00,0,0,15.39,0
958,5/1/2023 10:15,0,0,16.04,0
959,5/1/2023 10:30,0,0,16.51,0
960,5/1/2023 10:45,0,0,16.78,0
961,5/1/2023 11:00,0,0,17.01,0
962,5/1/2023 11:15,0,0,17.17,0
963,5/1/2023 11:30,0,0,17.42,0
964,5/1/2023 11:45,0,0,17.9,0
965,5/1/2023 12:00,0,0,18.55,0
966,5/1/2023 12:15,0,0,19.23,0
967,5/1/2023 12:30,0,0,19.4,0
968,5/1/2023 12:45,0,0,19.92,0
969,5/1/2023 13:00,0,0,20.47,0
970,5/1/2023 13:15,0,0,21.34,0
971,5/1/2023 13:30,0,0,22.77,0
972,5/1/2023 13:45,0,0,24.84,0
973,5/1/2023 14:00,0,0,25.93,0
974,5/1/2023 14:15,0,0,25.82,0
975,5/1/2023 14:30,0,0,26.24,0
976,5/1/2023 14:45,0,0,26.27,0
977,5/1/2023 15:00,0,0,26.2,0
978,5/1/2023 15:15,0,0,25.99,0
979,5/1/2023 15:30,0,0,25.32,0
980,5/1/2023 15:45,0,0,25.96,0
981,5/1/2023 16:00,0,0,26.11,0
982,5/1/2023 16:15,0,0,25.33,0
983,5/1/2023 16:30,0,0,25.22,0
984,5/1/2023 16:45,0,0,25.43,0
985,5/1/2023 17:00,0,0,26.04,0
986,5/1/2023 17:15,0,0,26.88,0
987,5/1/2023 17:30,0,0,27.6,0
988,5/1/2023 17:45,0,0,26.22,0
989,5/1/2023 18:00,0,0,25.67,0
990,5/1/2023 18:15,0,0,25.33,0
991,5/1/2023 18:30,0,0,25.05,0
992,5/1/2023 18:45,0,0,24,0
993,5/1/2023 19:00,0,0,22.68,0
994,5/1/2023 19:15,0,0,21.7,0
995,5/1/2023 19:30,0,0,20.87,0
996,5/1/2023 19:45,0,0,20.18,0
997,5/1/2023 20:00,0,0,19.6,0
998,5/1/2023 20:15,0,0,18.97,0
999,5/1/2023 20:30,0,0,18.38,0
1000,5/1/2023 20:45,0,0,17.88,0
1001,5/1/2023 21:00,0,0,17.38,0
1002,5/1/2023 21:15,0,0,16.94,0
1003,5/1/2023 21:30,0,0,16.53,0
1004,5/1/2023 21:45,0,0,16.23,0
1005,5/1/2023 22:00,0,0,16.01,0
1006,5/1/2023 22:15,0,0,15.79,0
1007,5/1/2023 22:30,0,0,15.66,0
1008,5/1/2023 22:45,0,0,15.58,0
1009,5/1/2023 23:00,0,0,15.55,0
1010,5/1/2023 23:15,0,0,15.47,0
1011,5/1/2023 23:30,0,0,15.74,0
1012,5/1/2023 23:45,0,0,15.81,0
1013,5/2/2023 0:00,0,0,15.52,0
1014,5/2/2023 0:15,0,0,15.21,0
1015,5/2/2023 0:30,0,0,14.95,0
1016,5/2/2023 0:45,0,0,14.65,0
1017,5/2/2023 1:00,0,0,14.43,0
1018,5/2/2023 1:15,0,0,14.19,0
1019,5/2/2023 1:30,0,0,13.96,0
1020,5/2/2023 1:45,0,0,13.76,0
1021,5/2/2023 2:00,0,0,13.65,0
1022,5/2/2023 2:15,0,0,13.56,0
1023,5/2/2023 2:30,0,0,13.43,0
1024,5/2/2023 2:45,0,0,13.33,0
1025,5/2/2023 3:00,0,0,13.24,0
1026,5/2/2023 3:15,0,0,13.11,0
1027,5/2/2023 3:30,0,0,12.92,0
1028,5/2/2023 3:45,0,0,12.72,0
1029,5/2/2023 4:00,0,0,12.5,0
1030,5/2/2023 4:15,0,0,12.36,0
1031,5/2/2023 4:30,0,0,12.25,0
1032,5/2/2023 4:45,0,0,12.15,0
1033,5/2/2023 5:00,0,0,12.25,0
1034,5/2/2023 5:15,0,0,12.24,0
1035,5/2/2023 5:30,0,0,12.02,0
1036,5/2/2023 5:45,0,0,11.76,0
1037,5/2/2023 6:00,0,0,11.52,0
1038,5/2/2023 6:15,0,0,11.36,0
1039,5/2/2023 6:30,0,0,11.25,0
1040,5/2/2023 6:45,0,0,11.18,0
1041,5/2/2023 7:00,0,0,11.18,0
1042,5/2/2023 7:15,0,0,11.28,0
1043,5/2/2023 7:30,0,0,11.51,0
1044,5/2/2023 7:45,0,0,11.87,0
1045,5/2/2023 8:00,0,0,12.39,0
1046,5/2/2023 8:15,0,0,12.96,0
1047,5/2/2023 8:30,0,0,13.54,0
1048,5/2/2023 8:45,0,0,14.43,0
1049,5/2/2023 9:00,0,0,15.33,0
1050,5/2/2023 9:15,0,0,15.95,0
1051,5/2/2023 9:30,0,0,16.79,0
1052,5/2/2023 9:45,0,0,17.06,0
1053,5/2/2023 10:00,0,0,17.42,0
1054,5/2/2023 10:15,0,0,18.04,0
1055,5/2/2023 10:30,0,0,18.62,0
1056,5/2/2023 10:45,0,0,18.78,0
1057,5/2/2023 11:00,0,0,19.02,0
1058,5/2/2023 11:15,0,0,19.26,0
1059,5/2/2023 11:30,0,0,19.5,0
1060,5/2/2023 11:45,0,0,19.84,0
1061,5/2/2023 12:00,0,0,20.4,0
1062,5/2/2023 12:15,0,0,21.09,0
1063,5/2/2023 12:30,0,0,21.75,0
1064,5/2/2023 12:45,0,0,22.38,0
1065,5/2/2023 13:00,0,0,22.17,0
1066,5/2/2023 13:15,0,0,22.22,0
1067,5/2/2023 13:30,0,0,22.27,0
1068,5/2/2023 13:45,0,0,23.01,0
1069,5/2/2023 14:00,0,0,24.37,0
1070,5/2/2023 14:15,0,0,25.69,0
1071,5/2/2023 14:30,0,0,25.17,0
1072,5/2/2023 14:45,0,0,27,0
1073,5/2/2023 15:00,0,0,27.51,0
1074,5/2/2023 15:15,0,0,27.08,0
1075,5/2/2023 15:30,0,0,28.02,0
1076,5/2/2023 15:45,0,0,28.52,0
1077,5/2/2023 16:00,0,0,28.3,0
1078,5/2/2023 16:15,0,0,28.75,0
1079,5/2/2023 16:30,0,0,28.51,0
1080,5/2/2023 16:45,0,0,28.67,0
1081,5/2/2023 17:00,0,0,28.31,0
1082,5/2/2023 17:15,0,0,27.39,0
1083,5/2/2023 17:30,0,0,27.31,0
1084,5/2/2023 17:45,0,0,27.45,0
1085,5/2/2023 18:00,0,0,27.66,0
1086,5/2/2023 18:15,0,0,27.14,0
1087,5/2/2023 18:30,0,0,26.46,0
1088,5/2/2023 18:45,0,0,25.62,0
1089,5/2/2023 19:00,0,0,24.22,0
1090,5/2/2023 19:15,0,0,23.08,0
1091,5/2/2023 19:30,0,0,22.29,0
1092,5/2/2023 19:45,0,0,21.72,0
1093,5/2/2023 20:00,0,0,21.12,0
1094,5/2/2023 20:15,0,0,20.33,0
1095,5/2/2023 20:30,0,0,19.56,0
1096,5/2/2023 20:45,0,0,18.9,0
1097,5/2/2023 21:00,0,0,18.36,0
1098,5/2/2023 21:15,0,0,17.84,0
1099,5/2/2023 21:30,0,0,17.51,0
1100,5/2/2023 21:45,0,0,17.31,0
1101,5/2/2023 22:00,0,0,17.21,0
1102,5/2/2023 22:15,0,0,17.16,0
1103,5/2/2023 22:30,0,0,16.94,0
1104,5/2/2023 22:45,0,0,16.74,0
1105,5/2/2023 23:00,0,0,16.53,0
1106,5/2/2023 23:15,0,0,16.34,0
1107,5/2/2023 23:30,0,0,16.1,0
1108,5/2/2023 23:45,0,0,15.81,0
1109,5/3/2023 0:00,0,0,15.49,0
1110,5/3/2023 0:15,0,0,15.26,0
1111,5/3/2023 0:30,0,0,14.98,0
1112,5/3/2023 0:45,0,0,14.79,0
1113,5/3/2023 1:00,0,0,14.64,0
1114,5/3/2023 1:15,0,0,14.54,0
1115,5/3/2023 1:30,0,0,14.47,0
1116,5/3/2023 1:45,0,0,14.29,0
1117,5/3/2023 2:00,0,0,14.12,0
1118,5/3/2023 2:15,0,0,13.92,0
1119,5/3/2023 2:30,0,0,13.8,0
1120,5/3/2023 2:45,0,0,13.72,0
1121,5/3/2023 3:00,0,0,13.61,0
1122,5/3/2023 3:15,0,0,13.49,0
1123,5/3/2023 3:30,0,0,13.32,0
1124,5/3/2023 3:45,0,0,13.15,0
1125,5/3/2023 4:00,0,0,12.88,0
1126,5/3/2023 4:15,0,0,12.6,0
1127,5/3/2023 4:30,0,0,12.26,0
1128,5/3/2023 4:45,0,0,11.94,0
1129,5/3/2023 5:00,0,0,11.68,0
1130,5/3/2023 5:15,0,0,11.42,0
1131,5/3/2023 5:30,0,0,11.2,0
1132,5/3/2023 5:45,0,0,11.02,0
1133,5/3/2023 6:00,0,0,10.97,0
1134,5/3/2023 6:15,0,0,10.89,0
1135,5/3/2023 6:30,0,0,10.85,0
1136,5/3/2023 6:45,0,0,11.03,0
1137,5/3/2023 7:00,0,0,11.42,0
1138,5/3/2023 7:15,0,0,11.77,0
1139,5/3/2023 7:30,0,0,12.07,0
1140,5/3/2023 7:45,0,0,12.25,0
1141,5/3/2023 8:00,0,0,12.33,0
1142,5/3/2023 8:15,0,0,12.65,0
1143,5/3/2023 8:30,0,0,13.07,0
1144,5/3/2023 8:45,0,0,13.97,0
1145,5/3/2023 9:00,0,0,14.81,0
1146,5/3/2023 9:15,0,0,15.44,0
1147,5/3/2023 9:30,0,0,16.78,0
1148,5/3/2023 9:45,0,0,17.06,0
1149,5/3/2023 10:00,0,0,17.4,0
1150,5/3/2023 10:15,0,0,17.84,0
1151,5/3/2023 10:30,0,0,18.14,0
1152,5/3/2023 10:45,0,0,18.17,0
1153,5/3/2023 11:00,0,0,18.46,0
1154,5/3/2023 11:15,0,0,18.83,0
1155,5/3/2023 11:30,0,0,19.25,0
1156,5/3/2023 11:45,0,0,19.84,0
1157,5/3/2023 12:00,0,0,20.13,0
1158,5/3/2023 12:15,0,0,20.14,0
1159,5/3/2023 12:30,0,0,20.39,0
1160,5/3/2023 12:45,0,0,20.92,0
1161,5/3/2023 13:00,0,0,21.92,0
1162,5/3/2023 13:15,0,0,22.16,0
1163,5/3/2023 13:30,0,0,21.95,0
1164,5/3/2023 13:45,0,0,22.64,0
1165,5/3/2023 14:00,0,0,23.26,0
1166,5/3/2023 14:15,0,0,23.26,0
1167,5/3/2023 14:30,0,0,22.38,0
1168,5/3/2023 14:45,0,0,23.63,0
1169,5/3/2023 15:00,0,0,23.08,0
1170,5/3/2023 15:15,0,0,21.59,0
1171,5/3/2023 15:30,0,0,20.73,0
1172,5/3/2023 15:45,0,0,19.91,0
1173,5/3/2023 16:00,0,0,19.72,0
1174,5/3/2023 16:15,0,0,20.24,0
1175,5/3/2023 16:30,0,0,21.57,0
1176,5/3/2023 16:45,0,0,23.13,0
1177,5/3/2023 17:00,0,0,23.44,0
1178,5/3/2023 17:15,0,0,22.76,0
1179,5/3/2023 17:30,0,0,22.92,0
1180,5/3/2023 17:45,0,0,23.38,0
1181,5/3/2023 18:00,0,0,23.33,0
1182,5/3/2023 18:15,0,0,23.19,0
1183,5/3/2023 18:30,0,0,23.12,0
1184,5/3/2023 18:45,0,0,22.11,0
1185,5/3/2023 19:00,0,0,20.55,0
1186,5/3/2023 19:15,0,0,19.34,0
1187,5/3/2023 19:30,0,0,18.43,0
1188,5/3/2023 19:45,0,0,17.74,0
1189,5/3/2023 20:00,0,0,17.28,0
1190,5/3/2023 20:15,0,0,16.83,0
1191,5/3/2023 20:30,0,0,16.38,0
1192,5/3/2023 20:45,0,0,15.89,0
1193,5/3/2023 21:00,0,0,15.37,0
