#,Date ,"Low Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Full Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Temp, °F (LGR S/N: 20936906, SEN S/N: 20936906)",Specific_Conductance
532,2/15/2022 4:45,,257.1,58.77,147.4
533,2/15/2022 5:00,,257.1,58.77,147.4
534,2/15/2022 5:15,,257.1,58.78,147.4
535,2/15/2022 5:30,,257.1,58.77,147.4
536,2/15/2022 5:45,,257.1,58.77,147.4
537,2/15/2022 6:00,,257.1,58.77,147.4
538,2/15/2022 6:15,,257.1,58.77,147.4
539,2/15/2022 6:30,,257.1,58.77,147.4
540,2/15/2022 6:45,,257.1,58.77,147.4
541,2/15/2022 7:00,,257.1,58.78,147.4
542,2/15/2022 7:15,,257.1,58.78,147.4
543,2/15/2022 7:30,,257.1,58.77,147.4
544,2/15/2022 7:45,,257.1,58.78,147.4
545,2/15/2022 8:00,,257.1,58.78,147.4
546,2/15/2022 8:15,,257.1,58.77,147.4
547,2/15/2022 8:30,,257.1,58.77,147.4
548,2/15/2022 8:45,,257.1,58.78,147.4
549,2/15/2022 9:00,,257.1,58.78,147.4
550,2/15/2022 9:15,,257.1,58.78,147.4
551,2/15/2022 9:30,,257.1,58.78,147.4
552,2/15/2022 9:45,,257.1,58.78,147.4
553,2/15/2022 10:00,,257.1,58.78,147.4
554,2/15/2022 10:15,,257.1,58.78,147.4
555,2/15/2022 10:30,,257.1,58.78,147.4
556,2/15/2022 10:45,,257.1,58.78,147.4
557,2/15/2022 11:00,,257.1,58.78,147.4
558,2/15/2022 11:15,,257.1,58.8,147.4
559,2/15/2022 11:30,,257.1,58.78,147.4
560,2/15/2022 11:45,,257.1,58.78,147.4
561,2/15/2022 12:00,,257.1,58.8,147.4
562,2/15/2022 12:15,,257.1,58.8,147.4
563,2/15/2022 12:30,,257.1,58.8,147.4
564,2/15/2022 12:45,,257.1,58.8,147.4
565,2/15/2022 13:00,,257.1,58.8,147.4
566,2/15/2022 13:15,,257.1,58.8,147.4
567,2/15/2022 13:30,,257.1,58.8,147.4
568,2/15/2022 13:45,,257.1,58.8,147.4
569,2/15/2022 14:00,,257.1,58.8,147.4
570,2/15/2022 14:15,,257.1,58.82,147.3
571,2/15/2022 14:30,,257.1,58.8,147.4
572,2/15/2022 14:45,,256.7,58.8,147.1
573,2/15/2022 15:00,,257.1,58.82,147.3
574,2/15/2022 15:15,,257.1,58.8,147.4
575,2/15/2022 15:30,,257.1,58.82,147.3
576,2/15/2022 15:45,,257.1,58.82,147.3
577,2/15/2022 16:00,,257.1,58.82,147.3
578,2/15/2022 16:15,,257.1,58.86,147.3
579,2/15/2022 16:30,,257.1,58.82,147.3
580,2/15/2022 16:45,,257.1,58.82,147.3
581,2/15/2022 17:00,,257.1,58.82,147.3
582,2/15/2022 17:15,,257.1,58.82,147.3
583,2/15/2022 17:30,,257.1,58.82,147.3
584,2/15/2022 17:45,,257.1,58.86,147.3
585,2/15/2022 18:00,,257.1,58.82,147.3
586,2/15/2022 18:15,,257.1,58.82,147.3
587,2/15/2022 18:30,,257.1,58.82,147.3
588,2/15/2022 18:45,,257.1,58.86,147.3
589,2/15/2022 19:00,,257.1,58.86,147.3
590,2/15/2022 19:15,,257.1,58.86,147.3
591,2/15/2022 19:30,,257.1,58.82,147.3
592,2/15/2022 19:45,,257.1,58.86,147.3
593,2/15/2022 20:00,,257.1,58.86,147.3
594,2/15/2022 20:15,,257.1,58.86,147.3
595,2/15/2022 20:30,,257.1,58.86,147.3
596,2/15/2022 20:45,,257.1,58.86,147.3
597,2/15/2022 21:00,,257.1,58.86,147.3
598,2/15/2022 21:15,,257.1,58.87,147.2
599,2/15/2022 21:30,,257.1,58.87,147.2
600,2/15/2022 21:45,,257.1,58.86,147.3
601,2/15/2022 22:00,,256.7,58.87,147
602,2/15/2022 22:15,,257.1,58.86,147.3
603,2/15/2022 22:30,,257.1,58.87,147.2
604,2/15/2022 22:45,,257.1,58.87,147.2
605,2/15/2022 23:00,,257.1,58.87,147.2
606,2/15/2022 23:15,,257.1,58.87,147.2
607,2/15/2022 23:30,,257.1,58.87,147.2
608,2/15/2022 23:45,,257.1,58.87,147.2
609,2/16/2022 0:00,,257.1,58.87,147.2
610,2/16/2022 0:15,,257.1,58.87,147.2
611,2/16/2022 0:30,,257.1,58.87,147.2
612,2/16/2022 0:45,,257.1,58.87,147.2
613,2/16/2022 1:00,,257.1,58.87,147.2
614,2/16/2022 1:15,,257.1,58.87,147.2
615,2/16/2022 1:30,,257.1,58.87,147.2
616,2/16/2022 1:45,,257.1,58.89,147.2
617,2/16/2022 2:00,,257.1,58.87,147.2
618,2/16/2022 2:15,,257.1,58.87,147.2
619,2/16/2022 2:30,,257.1,58.87,147.2
620,2/16/2022 2:45,,257.1,58.87,147.2
621,2/16/2022 3:00,,257.1,58.89,147.2
622,2/16/2022 3:15,,257.1,58.87,147.2
623,2/16/2022 3:30,,257.1,58.89,147.2
624,2/16/2022 3:45,,257.1,58.87,147.2
625,2/16/2022 4:00,,257.1,58.89,147.2
626,2/16/2022 4:15,,257.1,58.87,147.2
627,2/16/2022 4:30,,257.1,58.89,147.2
628,2/16/2022 4:45,,257.1,58.89,147.2
629,2/16/2022 5:00,,257.1,58.89,147.2
630,2/16/2022 5:15,,257.1,58.89,147.2
631,2/16/2022 5:30,,257.1,58.89,147.2
632,2/16/2022 5:45,,257.1,58.89,147.2
633,2/16/2022 6:00,,257.1,58.89,147.2
634,2/16/2022 6:15,,257.1,58.89,147.2
635,2/16/2022 6:30,,257.1,58.89,147.2
636,2/16/2022 6:45,,257.1,58.89,147.2
637,2/16/2022 7:00,,257.1,58.89,147.2
638,2/16/2022 7:15,,257.1,58.89,147.2
639,2/16/2022 7:30,,257.1,58.89,147.2
640,2/16/2022 7:45,,257.1,58.89,147.2
641,2/16/2022 8:00,,257.1,58.89,147.2
642,2/16/2022 8:15,,257.1,58.89,147.2
643,2/16/2022 8:30,,257.1,58.89,147.2
644,2/16/2022 8:45,,257.1,58.91,147.2
645,2/16/2022 9:00,,257.1,58.89,147.2
646,2/16/2022 9:15,,257.1,58.89,147.2
647,2/16/2022 9:30,,257.1,58.89,147.2
648,2/16/2022 9:45,,257.1,58.91,147.2
649,2/16/2022 10:00,,257.1,58.91,147.2
650,2/16/2022 10:15,,257.1,58.91,147.2
651,2/16/2022 10:30,,257.1,58.91,147.2
652,2/16/2022 10:45,,257.1,58.91,147.2
653,2/16/2022 11:00,,257.1,58.91,147.2
654,2/16/2022 11:15,,257.1,58.91,147.2
655,2/16/2022 11:30,,257.1,58.91,147.2
656,2/16/2022 11:45,,257.1,58.91,147.2
657,2/16/2022 12:00,,257.1,58.91,147.2
658,2/16/2022 12:15,,257.1,58.91,147.2
659,2/16/2022 12:30,,256.7,58.91,146.9
660,2/16/2022 12:45,,257.1,58.91,147.2
661,2/16/2022 13:00,,257.1,58.91,147.2
662,2/16/2022 13:15,,257.1,58.91,147.2
663,2/16/2022 13:30,,257.1,58.91,147.2
664,2/16/2022 13:45,,257.1,58.91,147.2
665,2/16/2022 14:00,,257.1,58.91,147.2
666,2/16/2022 14:15,,256.7,58.93,146.9
667,2/16/2022 14:30,,257.1,58.93,147.1
668,2/16/2022 14:45,,257.1,58.93,147.1
669,2/16/2022 15:00,,257.1,58.93,147.1
670,2/16/2022 15:15,,257.1,58.93,147.1
671,2/16/2022 15:30,,6.9,61.11,3.8
672,2/16/2022 15:45,,16.2,63.86,8.7
673,2/16/2022 16:00,,4.6,62.31,2.5
674,2/16/2022 16:15,,14.6,66.47,7.6
675,2/16/2022 16:30,,14.6,69.15,7.3
676,2/16/2022 16:45,,4.2,65.68,2.2
677,2/16/2022 17:00,,14.7,62.74,8
678,2/16/2022 17:15,,3.4,61.56,1.9
679,2/16/2022 17:30,,3.4,60.91,1.9
680,2/16/2022 17:45,,3.4,59.86,1.9
681,2/16/2022 18:00,,14.7,59.49,8.3
682,2/16/2022 18:15,,3.5,59.11,2
683,2/16/2022 18:30,,3.5,58.6,2
684,2/16/2022 18:45,,4.2,57.85,2.4
685,2/16/2022 19:00,,3.5,56.88,2.1
686,2/16/2022 19:15,,3.5,56.34,2.1
687,2/16/2022 19:30,,3.5,56.14,2.1
688,2/16/2022 19:45,,14.7,55.83,8.8
689,2/16/2022 20:00,,3.5,55.51,2.1
690,2/16/2022 20:15,,3.5,55.13,2.1
691,2/16/2022 20:30,,14.7,54.88,8.9
692,2/16/2022 20:45,,3.5,54.54,2.1
693,2/16/2022 21:00,,3.5,53.42,2.2
694,2/16/2022 21:15,,3.5,52.25,2.2
695,2/16/2022 21:30,,3.5,51.4,2.2
696,2/16/2022 21:45,,14.8,50.97,9.5
697,2/16/2022 22:00,,3.5,50.77,2.2
698,2/16/2022 22:15,,3.5,50.32,2.3
699,2/16/2022 22:30,,14.8,49.91,9.6
700,2/16/2022 22:45,,14.8,49.48,9.7
701,2/16/2022 23:00,,3.5,48.99,2.3
702,2/16/2022 23:15,,14.8,48.47,9.8
703,2/16/2022 23:30,,3.5,48.02,2.3
704,2/16/2022 23:45,,3.5,47.66,2.4
705,2/17/2022 0:00,,14.8,47.46,10
706,2/17/2022 0:15,,3.5,47.41,2.4
707,2/17/2022 0:30,,3.5,47.28,2.4
708,2/17/2022 0:45,,14.8,47.14,10
709,2/17/2022 1:00,,14.8,47.01,10.1
710,2/17/2022 1:15,,3.5,46.98,2.4
711,2/17/2022 1:30,,14.8,46.96,10.1
712,2/17/2022 1:45,,14.8,46.85,10.1
713,2/17/2022 2:00,,3.5,46.69,2.4
714,2/17/2022 2:15,,3.5,46.54,2.4
715,2/17/2022 2:30,,14.8,46.72,10.1
716,2/17/2022 2:45,,3.5,47.66,2.4
717,2/17/2022 3:00,,10.5,48.52,7
718,2/17/2022 3:15,,10.5,49.1,6.9
719,2/17/2022 3:30,,10.5,49.46,6.9
720,2/17/2022 3:45,,10.5,49.48,6.9
721,2/17/2022 4:00,,14.8,49.24,9.7
722,2/17/2022 4:15,,14.8,48.85,9.8
723,2/17/2022 4:30,,3.5,47.93,2.3
724,2/17/2022 4:45,,14.8,47.28,10
725,2/17/2022 5:00,,14.8,46.72,10.1
726,2/17/2022 5:15,,14.8,46.15,10.2
727,2/17/2022 5:30,,10.5,45.81,7.3
728,2/17/2022 5:45,,14.8,46.02,10.2
729,2/17/2022 6:00,,14.8,46,10.2
730,2/17/2022 6:15,,14.8,46.76,10.1
731,2/17/2022 6:30,,10.5,47.44,7.1
732,2/17/2022 6:45,,10.5,47.66,7.1
733,2/17/2022 7:00,,10.5,47.68,7.1
734,2/17/2022 7:15,,3.5,47.07,2.4
735,2/17/2022 7:30,,3.5,46.54,2.4
736,2/17/2022 7:45,,10.5,46.51,7.2
737,2/17/2022 8:00,,10.5,47.03,7.1
738,2/17/2022 8:15,,10.5,47.86,7
739,2/17/2022 8:30,,1.5,48.85,1
740,2/17/2022 8:45,,1.5,50.23,1
741,2/17/2022 9:00,,1.5,51.44,1
742,2/17/2022 9:15,,2.3,52.9,1.4
743,2/17/2022 9:30,,271.4,58.55,156.1
744,2/17/2022 9:45,,277.3,59.14,158.2
745,2/17/2022 10:00,,273.8,58.8,156.9
746,2/17/2022 10:15,,273,58.78,156.5
747,2/17/2022 10:30,,273,58.75,156.6
748,2/17/2022 10:45,,273,58.78,156.5
749,2/17/2022 11:00,,273,58.77,156.6
750,2/17/2022 11:15,,272.2,58.77,156.1
751,2/17/2022 11:30,,272.2,58.78,156.1
752,2/17/2022 11:45,,271.8,58.78,155.8
753,2/17/2022 12:00,,271.4,58.75,155.7
754,2/17/2022 12:15,,271,58.77,155.4
755,2/17/2022 12:30,,271,58.77,155.4
756,2/17/2022 12:45,,271,58.77,155.4
757,2/17/2022 13:00,,271,58.77,155.4
758,2/17/2022 13:15,,271,58.77,155.4
759,2/17/2022 13:30,,270.6,58.77,155.2
760,2/17/2022 13:45,,270.6,58.77,155.2
761,2/17/2022 14:00,,269.8,58.77,154.7
762,2/17/2022 14:15,,269.8,58.77,154.7
763,2/17/2022 14:30,,269.8,58.77,154.7
764,2/17/2022 14:45,,269.8,58.77,154.7
765,2/17/2022 15:00,,269.4,58.77,154.5
766,2/17/2022 15:15,,269.4,58.78,154.5
767,2/17/2022 15:30,,269.8,58.78,154.7
768,2/17/2022 15:45,,269.4,58.77,154.5
769,2/17/2022 16:00,,269,58.77,154.3
770,2/17/2022 16:15,,269,58.78,154.2
771,2/17/2022 16:30,,269,58.78,154.2
772,2/17/2022 16:45,,269,58.78,154.2
773,2/17/2022 17:00,,269,58.78,154.2
774,2/17/2022 17:15,,268.6,58.78,154
775,2/17/2022 17:30,,268.6,58.77,154
776,2/17/2022 17:45,,268.6,58.78,154
777,2/17/2022 18:00,,268.6,58.78,154
778,2/17/2022 18:15,,268.6,58.78,154
779,2/17/2022 18:30,,268.6,58.78,154
780,2/17/2022 18:45,,268.6,58.78,154
781,2/17/2022 19:00,,268.2,58.78,153.8
782,2/17/2022 19:15,,268.6,58.78,154
783,2/17/2022 19:30,,268.2,58.8,153.7
784,2/17/2022 19:45,,268.2,58.82,153.7
785,2/17/2022 20:00,,268.6,58.82,153.9
786,2/17/2022 20:15,,268.2,58.8,153.7
787,2/17/2022 20:30,,268.6,58.8,154
788,2/17/2022 20:45,,268.6,58.8,154
789,2/17/2022 21:00,,268.2,58.8,153.7
790,2/17/2022 21:15,,268.2,58.8,153.7
791,2/17/2022 21:30,,268.6,58.8,154
792,2/17/2022 21:45,,268.2,58.8,153.7
793,2/17/2022 22:00,,268.2,58.82,153.7
794,2/17/2022 22:15,,268.2,58.8,153.7
795,2/17/2022 22:30,,267.8,58.82,153.5
796,2/17/2022 22:45,,268.2,58.8,153.7
797,2/17/2022 23:00,,268.2,58.82,153.7
798,2/17/2022 23:15,,268.2,58.8,153.7
799,2/17/2022 23:30,,267.8,58.8,153.5
800,2/17/2022 23:45,,267.8,58.8,153.5
801,2/18/2022 0:00,,267.8,58.82,153.5
802,2/18/2022 0:15,,267.4,58.82,153.2
803,2/18/2022 0:30,,267.4,58.82,153.2
804,2/18/2022 0:45,,267.4,58.8,153.3
805,2/18/2022 1:00,,267.8,58.8,153.5
806,2/18/2022 1:15,,267.4,58.8,153.3
807,2/18/2022 1:30,,267.4,58.82,153.2
808,2/18/2022 1:45,,267.4,58.8,153.3
809,2/18/2022 2:00,,267.4,58.82,153.2
810,2/18/2022 2:15,,267.4,58.82,153.2
811,2/18/2022 2:30,,267.4,58.8,153.3
812,2/18/2022 2:45,,267.4,58.82,153.2
813,2/18/2022 3:00,,267.4,58.82,153.2
814,2/18/2022 3:15,,267.4,58.82,153.2
815,2/18/2022 3:30,,267.4,58.82,153.2
816,2/18/2022 3:45,,267.4,58.82,153.2
817,2/18/2022 4:00,,267.4,58.82,153.2
818,2/18/2022 4:15,,267.4,58.82,153.2
819,2/18/2022 4:30,,267,58.82,153
820,2/18/2022 4:45,,267.4,58.82,153.2
821,2/18/2022 5:00,,267,58.82,153
822,2/18/2022 5:15,,267,58.82,153
823,2/18/2022 5:30,,267,58.82,153
824,2/18/2022 5:45,,267.4,58.82,153.2
825,2/18/2022 6:00,,267,58.82,153
826,2/18/2022 6:15,,267.4,58.82,153.2
827,2/18/2022 6:30,,267,58.82,153
828,2/18/2022 6:45,,267,58.82,153
829,2/18/2022 7:00,,266.6,58.82,152.8
830,2/18/2022 7:15,,266.6,58.8,152.8
831,2/18/2022 7:30,,266.6,58.8,152.8
832,2/18/2022 7:45,,266.6,58.8,152.8
833,2/18/2022 8:00,,266.6,58.8,152.8
834,2/18/2022 8:15,,266.6,58.77,152.9
835,2/18/2022 8:30,,266.6,58.75,152.9
836,2/18/2022 8:45,,266.6,58.75,152.9
837,2/18/2022 9:00,,266.6,58.75,152.9
838,2/18/2022 9:15,,266.6,58.75,152.9
839,2/18/2022 9:30,,266.6,58.75,152.9
840,2/18/2022 9:45,,266.6,58.75,152.9
841,2/18/2022 10:00,,266.6,58.77,152.9
842,2/18/2022 10:15,,266.6,58.78,152.9
843,2/18/2022 10:30,,267,58.78,153.1
844,2/18/2022 10:45,,266.6,58.78,152.9
845,2/18/2022 11:00,,266.6,58.8,152.8
846,2/18/2022 11:15,,266.6,58.8,152.8
847,2/18/2022 11:30,,266.6,58.8,152.8
848,2/18/2022 11:45,,266.6,58.82,152.8
849,2/18/2022 12:00,,266.2,58.87,152.4
850,2/18/2022 12:15,,265.4,58.8,152.1
851,2/18/2022 12:30,,265.4,58.8,152.1
852,2/18/2022 12:45,,265.4,58.8,152.1
853,2/18/2022 13:00,,265.4,58.8,152.1
854,2/18/2022 13:15,,265.4,58.8,152.1
855,2/18/2022 13:30,,265.4,58.8,152.1
856,2/18/2022 13:45,,265.4,58.8,152.1
857,2/18/2022 14:00,,265.4,58.8,152.1
858,2/18/2022 14:15,,265.4,58.82,152.1
859,2/18/2022 14:30,,265.4,58.82,152.1
860,2/18/2022 14:45,,265.4,58.82,152.1
861,2/18/2022 15:00,,265,58.82,151.9
862,2/18/2022 15:15,,265.4,58.82,152.1
863,2/18/2022 15:30,,265,58.86,151.8
864,2/18/2022 15:45,,265,58.82,151.9
865,2/18/2022 16:00,,265,58.86,151.8
866,2/18/2022 16:15,,264.6,58.86,151.6
867,2/18/2022 16:30,,264.6,58.86,151.6
868,2/18/2022 16:45,,264.6,58.86,151.6
869,2/18/2022 17:00,,264.6,58.86,151.6
870,2/18/2022 17:15,,264.2,58.86,151.3
871,2/18/2022 17:30,,264.6,58.86,151.6
872,2/18/2022 17:45,,264.2,58.86,151.3
873,2/18/2022 18:00,,264.2,58.86,151.3
874,2/18/2022 18:15,,264.2,58.86,151.3
875,2/18/2022 18:30,,263.8,58.86,151.1
876,2/18/2022 18:45,,263.8,58.86,151.1
877,2/18/2022 19:00,,263.4,58.86,150.9
878,2/18/2022 19:15,,263.4,58.86,150.9
879,2/18/2022 19:30,,263.4,58.87,150.8
880,2/18/2022 19:45,,263.4,58.87,150.8
881,2/18/2022 20:00,,263.4,58.87,150.8
882,2/18/2022 20:15,,263.4,58.89,150.8
883,2/18/2022 20:30,,263.4,58.87,150.8
884,2/18/2022 20:45,,263.4,58.87,150.8
885,2/18/2022 21:00,,262.6,58.87,150.4
886,2/18/2022 21:15,,263,58.86,150.6
887,2/18/2022 21:30,,263,58.87,150.6
888,2/18/2022 21:45,,262.6,58.87,150.4
889,2/18/2022 22:00,,262.6,58.87,150.4
890,2/18/2022 22:15,,262.6,58.87,150.4
891,2/18/2022 22:30,,262.6,58.87,150.4
892,2/18/2022 22:45,,262.2,58.89,150.1
893,2/18/2022 23:00,,262.2,58.87,150.1
894,2/18/2022 23:15,,262.6,58.89,150.3
895,2/18/2022 23:30,,262.2,58.87,150.1
896,2/18/2022 23:45,,262.2,58.89,150.1
897,2/19/2022 0:00,,262.2,58.89,150.1
898,2/19/2022 0:15,,262.2,58.89,150.1
899,2/19/2022 0:30,,262.2,58.89,150.1
900,2/19/2022 0:45,,261.8,58.91,149.8
901,2/19/2022 1:00,,262.2,58.91,150.1
902,2/19/2022 1:15,,262.2,58.89,150.1
903,2/19/2022 1:30,,262.2,58.91,150.1
904,2/19/2022 1:45,,261.8,58.91,149.8
905,2/19/2022 2:00,,261.8,58.89,149.9
906,2/19/2022 2:15,,261.8,58.93,149.8
907,2/19/2022 2:30,,262.2,58.91,150.1
908,2/19/2022 2:45,,261.8,58.91,149.8
909,2/19/2022 3:00,,261.8,58.89,149.9
910,2/19/2022 3:15,,262.2,58.96,150
911,2/19/2022 3:30,,261.8,58.91,149.8
912,2/19/2022 3:45,,261.8,58.93,149.8
913,2/19/2022 4:00,,261.8,58.93,149.8
914,2/19/2022 4:15,,261.8,58.91,149.8
915,2/19/2022 4:30,,262.2,58.98,149.9
916,2/19/2022 4:45,,261.8,58.91,149.8
917,2/19/2022 5:00,,262.2,58.98,149.9
918,2/19/2022 5:15,,261.8,58.96,149.7
919,2/19/2022 5:30,,261.8,58.91,149.8
920,2/19/2022 5:45,,261.8,58.98,149.7
921,2/19/2022 6:00,,261.8,58.93,149.8
922,2/19/2022 6:15,,261.4,58.98,149.5
923,2/19/2022 6:30,,261,58.96,149.3
924,2/19/2022 6:45,,261.4,58.98,149.5
925,2/19/2022 7:00,,261,58.98,149.2
926,2/19/2022 7:15,,261,58.98,149.2
927,2/19/2022 7:30,,261,58.96,149.3
928,2/19/2022 7:45,,261.4,59.02,149.4
929,2/19/2022 8:00,,261,58.98,149.2
930,2/19/2022 8:15,,261,58.96,149.3
931,2/19/2022 8:30,,261,59.02,149.2
932,2/19/2022 8:45,,261,58.98,149.2
933,2/19/2022 9:00,,261,58.93,149.4
934,2/19/2022 9:15,,261,59,149.2
935,2/19/2022 9:30,,261,59.02,149.2
936,2/19/2022 9:45,,261,58.98,149.2
937,2/19/2022 10:00,,260.6,58.98,149
938,2/19/2022 10:15,,261,59,149.2
939,2/19/2022 10:30,,261,59.04,149.1
940,2/19/2022 10:45,,261,59,149.2
941,2/19/2022 11:00,,261,59,149.2
942,2/19/2022 11:15,,260.6,58.98,149
943,2/19/2022 11:30,,261,58.98,149.2
944,2/19/2022 11:45,,261,58.98,149.2
945,2/19/2022 12:00,,260.6,58.98,149
946,2/19/2022 12:15,,260.2,59,148.7
947,2/19/2022 12:30,,260.6,59,149
948,2/19/2022 12:45,,261,59,149.2
949,2/19/2022 13:00,,261,59.04,149.1
950,2/19/2022 13:15,,260.2,59.02,148.7
951,2/19/2022 13:30,,260.6,59,149
952,2/19/2022 13:45,,260.6,59,149
953,2/19/2022 14:00,,260.3,58.98,148.8
954,2/19/2022 14:15,,260.3,58.98,148.8
955,2/19/2022 14:30,,260.3,58.98,148.8
956,2/19/2022 14:45,,260.3,58.98,148.8
957,2/19/2022 15:00,,261,59.11,149
958,2/19/2022 15:15,,260.6,59.09,148.8
959,2/19/2022 15:30,,260.2,59.02,148.7
960,2/19/2022 15:45,,260.3,58.98,148.8
961,2/19/2022 16:00,,260.3,58.98,148.8
962,2/19/2022 16:15,,260.2,59.02,148.7
963,2/19/2022 16:30,,260.2,59.04,148.7
964,2/19/2022 16:45,,260.2,59.07,148.6
965,2/19/2022 17:00,,260.2,59,148.7
966,2/19/2022 17:15,,260.2,59.04,148.7
967,2/19/2022 17:30,,260.2,59,148.7
968,2/19/2022 17:45,,260.6,59.07,148.8
969,2/19/2022 18:00,,260.2,59.04,148.7
970,2/19/2022 18:15,,260.2,59.09,148.6
971,2/19/2022 18:30,,260.2,59.07,148.6
972,2/19/2022 18:45,,260.2,59.07,148.6
973,2/19/2022 19:00,,260.2,59.09,148.6
974,2/19/2022 19:15,,260.2,59.04,148.7
975,2/19/2022 19:30,,260.2,59.11,148.5
976,2/19/2022 19:45,,259.9,59,148.6
977,2/19/2022 20:00,,260.2,59.07,148.6
978,2/19/2022 20:15,,260.2,59.07,148.6
979,2/19/2022 20:30,,259.8,59.04,148.4
980,2/19/2022 20:45,,260.2,59.13,148.5
981,2/19/2022 21:00,,259.8,59.02,148.5
982,2/19/2022 21:15,,260.2,59.11,148.5
983,2/19/2022 21:30,,260.2,59.11,148.5
984,2/19/2022 21:45,,260.2,59.11,148.5
985,2/19/2022 22:00,,260.2,59.07,148.6
986,2/19/2022 22:15,,260.2,59.13,148.5
987,2/19/2022 22:30,,260.2,59.09,148.6
988,2/19/2022 22:45,,260.2,59.14,148.5
989,2/19/2022 23:00,,259.8,59.09,148.3
990,2/19/2022 23:15,,260.2,59.18,148.4
991,2/19/2022 23:30,,260.2,59.09,148.6
992,2/19/2022 23:45,,260.2,59.18,148.4
993,2/20/2022 0:00,,260.2,59.14,148.5
994,2/20/2022 0:15,,259.8,59.09,148.3
995,2/20/2022 0:30,,260.2,59.13,148.5
996,2/20/2022 0:45,,260.2,59.14,148.5
997,2/20/2022 1:00,,259.8,59.09,148.3
998,2/20/2022 1:15,,260.2,59.13,148.5
999,2/20/2022 1:30,,259.8,59.13,148.3
1000,2/20/2022 1:45,,259.8,59.11,148.3
1001,2/20/2022 2:00,,260.2,59.2,148.3
1002,2/20/2022 2:15,,259.8,59.11,148.3
1003,2/20/2022 2:30,,260.2,59.22,148.3
1004,2/20/2022 2:45,,259.8,59.13,148.3
1005,2/20/2022 3:00,,260.2,59.18,148.4
1006,2/20/2022 3:15,,259.8,59.13,148.3
1007,2/20/2022 3:30,,259.8,59.14,148.2
1008,2/20/2022 3:45,,259.8,59.14,148.2
1009,2/20/2022 4:00,,259.8,59.09,148.3
1010,2/20/2022 4:15,,259.8,59.14,148.2
1011,2/20/2022 4:30,,260.2,59.18,148.4
1012,2/20/2022 4:45,,259.8,59.13,148.3
1013,2/20/2022 5:00,,259.8,59.13,148.3
1014,2/20/2022 5:15,,259.8,59.13,148.3
1015,2/20/2022 5:30,,259.8,59.18,148.2
1016,2/20/2022 5:45,,259.8,59.14,148.2
1017,2/20/2022 6:00,,259.8,59.18,148.2
1018,2/20/2022 6:15,,259.8,59.14,148.2
1019,2/20/2022 6:30,,259.8,59.13,148.3
1020,2/20/2022 6:45,,259.8,59.14,148.2
1021,2/20/2022 7:00,,259.8,59.14,148.2
1022,2/20/2022 7:15,,259.8,59.13,148.3
1023,2/20/2022 7:30,,259.8,59.18,148.2
1024,2/20/2022 7:45,,259.4,59.14,148
1025,2/20/2022 8:00,,259.8,59.18,148.2
1026,2/20/2022 8:15,,259,59.13,147.8
1027,2/20/2022 8:30,,259.4,59.14,148
1028,2/20/2022 8:45,,259.8,59.14,148.2
1029,2/20/2022 9:00,,259.4,59.14,148
1030,2/20/2022 9:15,,259.4,59.14,148
1031,2/20/2022 9:30,,259.8,59.18,148.2
1032,2/20/2022 9:45,,259.8,59.18,148.2
1033,2/20/2022 10:00,,259.8,59.2,148.1
1034,2/20/2022 10:15,,259.8,59.18,148.2
1035,2/20/2022 10:30,,259.8,59.2,148.1
1036,2/20/2022 10:45,,259.8,59.2,148.1
1037,2/20/2022 11:00,,259.8,59.2,148.1
1038,2/20/2022 11:15,,259.8,59.18,148.2
1039,2/20/2022 11:30,,259.8,59.2,148.1
1040,2/20/2022 11:45,,259.8,59.2,148.1
1041,2/20/2022 12:00,,259.8,59.2,148.1
1042,2/20/2022 12:15,,259.8,59.23,148
1043,2/20/2022 12:30,,259.8,59.22,148.1
1044,2/20/2022 12:45,,259.8,59.23,148
1045,2/20/2022 13:00,,260.2,59.25,148.2
1046,2/20/2022 13:15,,259.8,59.23,148
1047,2/20/2022 13:30,,259.8,59.22,148.1
1048,2/20/2022 13:45,,259.8,59.22,148.1
1049,2/20/2022 14:00,,259.8,59.23,148
1050,2/20/2022 14:15,,259.8,59.2,148.1
1051,2/20/2022 14:30,,259.8,59.29,147.9
1052,2/20/2022 14:45,,259.8,59.25,148
1053,2/20/2022 15:00,,259.8,59.22,148.1
1054,2/20/2022 15:15,,259.8,59.23,148
1055,2/20/2022 15:30,,259.8,59.22,148.1
1056,2/20/2022 15:45,,259.8,59.25,148
1057,2/20/2022 16:00,,259.4,59.22,147.9
1058,2/20/2022 16:15,,259.8,59.22,148.1
1059,2/20/2022 16:30,,259.4,59.2,147.9
1060,2/20/2022 16:45,,259.4,59.22,147.9
1061,2/20/2022 17:00,,259.4,59.22,147.9
1062,2/20/2022 17:15,,259,59.22,147.6
1063,2/20/2022 17:30,,259,59.2,147.7
1064,2/20/2022 17:45,,259.4,59.22,147.9
1065,2/20/2022 18:00,,259.4,59.22,147.9
1066,2/20/2022 18:15,,259,59.22,147.6
1067,2/20/2022 18:30,,259,59.22,147.6
1068,2/20/2022 18:45,,259,59.23,147.6
1069,2/20/2022 19:00,,259.4,59.25,147.8
1070,2/20/2022 19:15,,259.4,59.29,147.7
1071,2/20/2022 19:30,,259.4,59.23,147.8
